Date,Symbol,Open,High,Low,Close,Volume,Turnover,52W High,52W Low,Index/Sector Data
2024-12-02,India VIX,14.425,15.08,13.3125,14.7,0.0,0.0,0.0,0.0,Y
2024-12-02,Nifty 50,24140.85,24301.7,24008.65,24276.05,220384187.0,23162.75,0.0,0.0,Y
2024-12-02,Nifty Midcap 100,56400.65,57060.65,56227.15,57000.85,750624333.0,17155.61,0.0,0.0,Y
2024-12-02,Nifty SMLCAP 250,17726.25,17849.0,17634.9,17840.1,551645346.0,18373.12,0.0,0.0,Y
2024-12-03,India VIX,14.7,14.89,14.235,14.37,0.0,0.0,0.0,0.0,Y
2024-12-03,Nifty 50,24367.5,24481.35,24280.0,24457.15,339470947.0,34228.3,0.0,0.0,Y
2024-12-03,Nifty Midcap 100,57370.15,57543.0,57242.45,57509.0,818524169.0,18967.48,0.0,0.0,Y
2024-12-03,Nifty SMLCAP 250,17891.95,18025.45,17878.45,18007.5,642539328.0,21696.9,0.0,0.0,Y
2024-12-04,India VIX,14.3725,14.7975,14.11,14.45,0.0,0.0,0.0,0.0,Y
2024-12-04,Nifty 50,24488.75,24573.2,24366.3,24467.45,348003156.0,34639.78,0.0,0.0,Y
2024-12-04,Nifty Midcap 100,57734.7,58158.8,57621.8,58112.4,1091148801.0,21315.8,0.0,0.0,Y
2024-12-04,Nifty SMLCAP 250,18065.35,18164.75,18022.9,18143.55,842131182.0,23757.06,0.0,0.0,Y
2024-12-05,India VIX,14.45,15.705,14.055,14.53,0.0,0.0,0.0,0.0,Y
2024-12-05,Nifty 50,24539.15,24857.75,24295.55,24708.4,361469920.0,40471.33,0.0,0.0,Y
2024-12-05,Nifty Midcap 100,58448.25,58516.6,58023.5,58441.55,1429076879.0,24621.73,0.0,0.0,Y
2024-12-05,Nifty SMLCAP 250,18218.75,18250.15,18150.3,18230.4,626515931.0,25430.05,0.0,0.0,Y
2024-12-06,India VIX,14.5275,15.0225,14.045,14.14,0.0,0.0,0.0,0.0,Y
2024-12-06,Nifty 50,24729.45,24751.05,24620.5,24677.8,226731303.0,23904.13,0.0,0.0,Y
2024-12-06,Nifty Midcap 100,58571.7,58768.75,58307.55,58704.6,982782825.0,20870.49,0.0,0.0,Y
2024-12-06,Nifty SMLCAP 250,18276.25,18348.55,18181.75,18328.95,702695559.0,24467.14,0.0,0.0,Y
2024-12-09,India VIX,14.14,14.635,13.45,14.11,0.0,0.0,0.0,0.0,Y
2024-12-09,Nifty 50,24633.9,24705.0,24580.05,24619.0,248139308.0,25099.79,0.0,0.0,Y
2024-12-09,Nifty Midcap 100,58675.05,59083.65,58649.95,58998.75,775139254.0,19377.84,0.0,0.0,Y
