Date,Symbol,Open,High,Low,Close,Volume,Turnover,52W High,52W Low,Index/Sector Data
2025-05-02,India VIX,18.2225,18.8625,17.35,18.26,0.0,0.0,0.0,0.0,Y
2025-05-02,Nifty 50,24311.9,24589.15,24238.5,24346.7,421112627.0,34043.27,0.0,0.0,Y
2025-05-02,Nifty Midcap 100,54004.95,54593.35,53563.9,53705.1,913932696.0,19901.94,0.0,0.0,Y
2025-05-02,Nifty SMLCAP 250,15365.65,15495.05,15221.2,15354.35,501547192.0,18940.21,0.0,0.0,Y
2025-05-05,India VIX,18.2575,18.795,18.0675,18.34,0.0,0.0,0.0,0.0,Y
2025-05-05,Nifty 50,24419.5,24526.4,24400.65,24461.15,291471628.0,26918.36,0.0,0.0,Y
2025-05-05,Nifty Midcap 100,53957.6,54717.95,53951.95,54675.75,799793989.0,20039.44,0.0,0.0,Y
2025-05-05,Nifty SMLCAP 250,15425.45,15542.8,15337.55,15528.3,401271630.0,15603.22,0.0,0.0,Y
2025-05-06,India VIX,18.3375,19.3025,17.9875,19.0,0.0,0.0,0.0,0.0,Y
2025-05-06,Nifty 50,24500.75,24509.65,24331.8,24379.6,302354059.0,26481.15,0.0,0.0,Y
2025-05-06,Nifty Midcap 100,54806.35,54895.05,53343.05,53435.85,1314991299.0,20690.57,0.0,0.0,Y
2025-05-06,Nifty SMLCAP 250,15569.85,15608.8,15148.45,15181.45,454857927.0,17808.39,0.0,0.0,Y
2025-05-07,India VIX,18.995,19.73,18.365,19.06,0.0,0.0,0.0,0.0,Y
2025-05-07,Nifty 50,24233.3,24449.6,24220.0,24414.4,330137191.0,27648.34,0.0,0.0,Y
2025-05-07,Nifty Midcap 100,52755.4,54329.25,52747.2,54287.75,1117313335.0,27932.55,0.0,0.0,Y
2025-05-07,Nifty SMLCAP 250,14946.4,15382.4,14943.0,15362.7,560923757.0,17623.68,0.0,0.0,Y
2025-05-08,India VIX,19.06,21.8925,18.1525,21.01,0.0,0.0,0.0,0.0,Y
2025-05-08,Nifty 50,24431.5,24447.25,24150.2,24273.8,411362230.0,36893.06,0.0,0.0,Y
2025-05-08,Nifty Midcap 100,54486.6,54646.65,52937.0,53229.3,1063468023.0,20992.46,0.0,0.0,Y
2025-05-08,Nifty SMLCAP 250,15417.65,15557.05,15101.95,15180.45,579586037.0,18132.3,0.0,0.0,Y
2025-05-09,India VIX,21.0075,22.7475,21.0025,21.63,0.0,0.0,0.0,0.0,Y
2025-05-09,Nifty 50,23935.75,24164.25,23935.75,24008.0,335550680.0,28942.61,0.0,0.0,Y
2025-05-09,Nifty Midcap 100,52097.3,53336.95,52093.9,53223.35,1708202228.0,23067.15,0.0,0.0,Y
2025-05-09,Nifty SMLCAP 250,14787.2,15116.6,14783.7,15080.45,482548992.0,14350.23,0.0,0.0,Y
2025-05-12,India VIX,21.6325,21.6325,17.2075,18.39,0.0,0.0,0.0,0.0,Y
2025-05-12,Nifty 50,24420.1,24944.8,24378.85,24924.7,368707684.0,30362.27,0.0,0.0,Y
2025-05-12,Nifty Midcap 100,54750.6,55442.1,54587.65,55416.05,1524128194.0,24868.28,0.0,0.0,Y
2025-05-12,Nifty SMLCAP 250,15556.35,15692.5,15528.9,15684.2,702725611.0,18526.82,0.0,0.0,Y
2025-05-13,India VIX,18.3925,18.9025,17.8925,18.2,0.0,0.0,0.0,0.0,Y
2025-05-13,Nifty 50,24864.05,24973.8,24547.5,24578.35,422977876.0,34576.66,0.0,0.0,Y
2025-05-13,Nifty Midcap 100,55495.9,55796.5,55265.2,55520.7,1174089590.0,27517.65,0.0,0.0,Y
2025-05-13,Nifty SMLCAP 250,15714.8,15822.65,15644.6,15815.45,590547059.0,19983.05,0.0,0.0,Y
2025-05-14,India VIX,18.2,19.2425,17.0825,17.23,0.0,0.0,0.0,0.0,Y
2025-05-14,Nifty 50,24613.8,24767.55,24535.55,24666.9,345490805.0,25585.37,0.0,0.0,Y
2025-05-14,Nifty Midcap 100,55718.2,56197.15,55524.0,56136.4,1225966203.0,30215.08,0.0,0.0,Y
2025-05-14,Nifty SMLCAP 250,15896.9,16047.8,15830.75,16038.3,621193837.0,22807.41,0.0,0.0,Y
2025-05-15,India VIX,17.225,17.6725,16.72,16.89,0.0,0.0,0.0,0.0,Y
2025-05-15,Nifty 50,24694.45,25116.25,24494.45,25062.1,500821889.0,44147.39,0.0,0.0,Y
2025-05-15,Nifty Midcap 100,56327.6,56578.8,56053.65,56530.85,1522517573.0,28736.05,0.0,0.0,Y
2025-05-15,Nifty SMLCAP 250,16112.65,16172.8,16052.1,16159.25,566364602.0,20287.94,0.0,0.0,Y
2025-05-16,India VIX,16.8925,17.055,16.215,16.55,0.0,0.0,0.0,0.0,Y
2025-05-16,Nifty 50,25064.65,25070.0,24953.05,25019.8,432717092.0,43815.86,0.0,0.0,Y
2025-05-16,Nifty Midcap 100,56760.25,57170.15,56549.2,57060.5,1542109435.0,37327.72,0.0,0.0,Y
