Date,Symbol,Open,High,Low,Close,Volume,Turnover,52W High,52W Low,Index/Sector Data
2020-02-03,India VIX,16.835,17.03,15.4825,15.78,0.0,0.0,0.0,0.0,Y
2020-02-03,Nifty 50,11627.45,11749.85,11614.5,11707.9,669815788.0,25415.26,0.0,0.0,Y
2020-02-03,Nifty Midcap 100,17478.6,17786.4,17404.3,17708.35,295553709.0,6409.02,0.0,0.0,Y
2020-02-03,Nifty SMLCAP 250,5045.05,5088.35,5015.4,5066.05,182048246.0,2307.49,0.0,0.0,Y
2020-02-04,India VIX,15.7825,15.7825,14.31,14.38,0.0,0.0,0.0,0.0,Y
2020-02-04,Nifty 50,11786.25,11986.15,11783.4,11979.65,560430291.0,22338.5,0.0,0.0,Y
2020-02-04,Nifty Midcap 100,17776.65,17948.4,17768.65,17910.1,292370726.0,6569.42,0.0,0.0,Y
2020-02-04,Nifty SMLCAP 250,5098.0,5159.65,5096.55,5157.95,272197750.0,3069.9,0.0,0.0,Y
2020-02-05,India VIX,14.38,14.525,13.8175,14.17,0.0,0.0,0.0,0.0,Y
2020-02-05,Nifty 50,12005.85,12098.15,11953.35,12089.15,758032580.0,22998.05,0.0,0.0,Y
2020-02-05,Nifty Midcap 100,17981.2,18191.6,17973.35,18115.7,324925517.0,7411.03,0.0,0.0,Y
2020-02-05,Nifty SMLCAP 250,5171.7,5211.9,5169.7,5198.4,227229480.0,3279.77,0.0,0.0,Y
2020-02-06,India VIX,14.1725,14.2425,12.645,13.78,0.0,0.0,0.0,0.0,Y
2020-02-06,Nifty 50,12120.0,12160.6,12084.65,12137.95,565116236.0,21735.92,0.0,0.0,Y
2020-02-06,Nifty Midcap 100,18184.4,18296.75,18091.6,18246.2,319751412.0,7052.39,0.0,0.0,Y
2020-02-06,Nifty SMLCAP 250,5216.6,5249.35,5215.95,5239.75,236549380.0,2818.58,0.0,0.0,Y
2020-02-07,India VIX,13.78,13.9925,12.975,13.75,0.0,0.0,0.0,0.0,Y
2020-02-07,Nifty 50,12151.15,12154.7,12073.95,12098.35,473475144.0,16339.61,0.0,0.0,Y
2020-02-07,Nifty Midcap 100,18283.9,18385.0,18235.0,18367.5,266191567.0,7016.05,0.0,0.0,Y
2020-02-07,Nifty SMLCAP 250,5260.95,5264.9,5242.95,5259.25,228295854.0,2964.1,0.0,0.0,Y
2020-02-10,India VIX,13.7475,14.6,12.965,14.21,0.0,0.0,0.0,0.0,Y
2020-02-10,Nifty 50,12102.35,12103.55,11990.75,12031.5,525674715.0,17185.14,0.0,0.0,Y
2020-02-10,Nifty Midcap 100,18394.6,18394.6,18155.6,18191.2,243976571.0,5592.49,0.0,0.0,Y
2020-02-10,Nifty SMLCAP 250,5274.3,5278.7,5219.7,5224.55,180418286.0,2628.57,0.0,0.0,Y
2020-02-11,India VIX,14.21,14.21,11.375,13.88,0.0,0.0,0.0,0.0,Y
2020-02-11,Nifty 50,12108.4,12172.3,12099.0,12107.9,480491557.0,16209.52,0.0,0.0,Y
2020-02-11,Nifty Midcap 100,18268.3,18332.75,18182.2,18206.2,262355054.0,5730.15,0.0,0.0,Y
2020-02-11,Nifty SMLCAP 250,5256.85,5267.4,5221.75,5228.4,179234932.0,3002.38,0.0,0.0,Y
2020-02-12,India VIX,13.88,13.88,13.1475,13.62,0.0,0.0,0.0,0.0,Y
2020-02-12,Nifty 50,12151.0,12231.75,12144.3,12201.2,412399174.0,16598.33,0.0,0.0,Y
2020-02-12,Nifty Midcap 100,18248.6,18273.75,18126.05,18169.35,267465162.0,5451.3,0.0,0.0,Y
2020-02-12,Nifty SMLCAP 250,5249.35,5249.75,5206.75,5217.5,304034681.0,3032.45,0.0,0.0,Y
2020-02-13,India VIX,13.6225,13.6725,11.8,13.37,0.0,0.0,0.0,0.0,Y
2020-02-13,Nifty 50,12219.55,12225.65,12139.8,12174.65,501510138.0,16315.27,0.0,0.0,Y
2020-02-13,Nifty Midcap 100,18190.25,18195.5,18058.95,18125.0,237195484.0,5121.59,0.0,0.0,Y
2020-02-13,Nifty SMLCAP 250,5230.95,5233.15,5205.25,5210.9,230708833.0,3032.21,0.0,0.0,Y
2020-02-14,India VIX,13.37,13.9875,11.9025,13.62,0.0,0.0,0.0,0.0,Y
2020-02-14,Nifty 50,12190.15,12246.7,12091.2,12113.45,623053270.0,20759.51,0.0,0.0,Y
2020-02-14,Nifty Midcap 100,18174.25,18224.9,17952.7,17978.8,249826511.0,5462.69,0.0,0.0,Y
2020-02-14,Nifty SMLCAP 250,5225.95,5241.15,5191.75,5197.65,203176680.0,2687.8,0.0,0.0,Y
2020-02-17,India VIX,13.615,14.6175,13.38,14.42,0.0,0.0,0.0,0.0,Y
2020-02-17,Nifty 50,12131.8,12159.6,12037.0,12045.8,455412408.0,15439.55,0.0,0.0,Y
2020-02-17,Nifty Midcap 100,18014.75,18022.95,17791.65,17824.9,325584272.0,8932.14,0.0,0.0,Y
2020-02-17,Nifty SMLCAP 250,5210.5,5215.3,5135.55,5139.9,177142023.0,2214.34,0.0,0.0,Y
2020-02-18,India VIX,14.415,14.82,11.375,14.51,0.0,0.0,0.0,0.0,Y
2020-02-18,Nifty 50,12028.25,12030.75,11908.05,11992.5,677307424.0,18853.0,0.0,0.0,Y
2020-02-18,Nifty Midcap 100,17794.75,17799.2,17560.75,17725.6,329907105.0,8157.38,0.0,0.0,Y
2020-02-18,Nifty SMLCAP 250,5135.15,5138.2,5049.7,5113.8,256540125.0,2753.59,0.0,0.0,Y
2020-02-19,India VIX,14.51,14.51,13.4825,14.02,0.0,0.0,0.0,0.0,Y
2020-02-19,Nifty 50,12090.6,12134.7,12042.1,12125.9,514030605.0,17610.89,0.0,0.0,Y
2020-02-19,Nifty Midcap 100,17842.6,18004.35,17820.1,17990.1,258841733.0,5923.87,0.0,0.0,Y
2020-02-19,Nifty SMLCAP 250,5138.55,5189.6,5138.4,5183.2,205308018.0,2962.05,0.0,0.0,Y
2020-02-20,India VIX,14.0225,14.0275,10.165,13.7,0.0,0.0,0.0,0.0,Y
2020-02-20,Nifty 50,12119.0,12152.0,12071.45,12080.85,502875583.0,18831.51,0.0,0.0,Y
2020-02-20,Nifty Midcap 100,18015.65,18213.8,17987.5,18109.85,338604721.0,8616.99,0.0,0.0,Y
2020-02-20,Nifty SMLCAP 250,5192.6,5231.15,5185.1,5203.65,228112695.0,3180.07,0.0,0.0,Y
2020-02-24,India VIX,13.7,17.375,12.295,17.0,0.0,0.0,0.0,0.0,Y
2020-02-24,Nifty 50,12012.55,12012.55,11813.4,11829.4,491224913.0,19421.04,0.0,0.0,Y
