Date,Symbol,Open,High,Low,Close,Volume,Turnover,52W High,52W Low,Index/Sector Data
2025-01-01,India VIX,14.4475,14.835,14.305,14.51,0.0,0.0,0.0,0.0,Y
2025-01-01,Nifty 50,23637.65,23822.8,23562.8,23742.9,154921938.0,14266.26,0.0,0.0,Y
2025-01-01,Nifty Midcap 100,57225.05,57473.85,57026.35,57450.9,727966981.0,10621.32,0.0,0.0,Y
2025-01-01,Nifty SMLCAP 250,17755.15,17928.6,17737.1,17908.8,404944937.0,17864.95,0.0,0.0,Y
2025-01-02,India VIX,14.5075,14.8025,13.63,13.74,0.0,0.0,0.0,0.0,Y
2025-01-02,Nifty 50,23783.0,24226.7,23751.55,24188.65,283200811.0,32237.25,0.0,0.0,Y
2025-01-02,Nifty Midcap 100,57581.6,58170.9,57411.0,58108.2,856903275.0,15347.6,0.0,0.0,Y
2025-01-02,Nifty SMLCAP 250,17947.6,18018.8,17892.6,18007.95,421714110.0,17762.35,0.0,0.0,Y
2025-01-03,India VIX,13.7375,13.9775,13.225,13.54,0.0,0.0,0.0,0.0,Y
2025-01-03,Nifty 50,24196.4,24196.45,23976.0,24004.75,312279515.0,29411.99,0.0,0.0,Y
2025-01-03,Nifty Midcap 100,58211.35,58393.8,57858.25,57931.05,993548584.0,16116.37,0.0,0.0,Y
2025-01-03,Nifty SMLCAP 250,18035.45,18117.4,17954.0,17973.05,506408520.0,19378.49,0.0,0.0,Y
2025-01-06,India VIX,13.54,15.92,13.54,15.65,0.0,0.0,0.0,0.0,Y
2025-01-06,Nifty 50,24045.8,24089.95,23551.9,23616.05,278061806.0,25853.64,0.0,0.0,Y
2025-01-06,Nifty Midcap 100,58096.4,58117.1,56187.8,56366.95,1020447383.0,16851.83,0.0,0.0,Y
2025-01-06,Nifty SMLCAP 250,18031.6,18046.15,17418.75,17455.7,739571372.0,23481.62,0.0,0.0,Y
2025-01-07,India VIX,15.65,15.65,14.345,14.66,0.0,0.0,0.0,0.0,Y
2025-01-07,Nifty 50,23679.9,23795.2,23637.8,23707.9,262337253.0,22485.65,0.0,0.0,Y
2025-01-07,Nifty Midcap 100,56512.4,57116.6,56500.0,56869.3,812782289.0,15690.64,0.0,0.0,Y
2025-01-07,Nifty SMLCAP 250,17503.2,17723.0,17502.0,17702.55,479537598.0,20400.12,0.0,0.0,Y
2025-01-08,India VIX,14.66,14.88,14.095,14.47,0.0,0.0,0.0,0.0,Y
2025-01-08,Nifty 50,23746.65,23751.85,23496.15,23688.95,266375381.0,24718.54,0.0,0.0,Y
2025-01-08,Nifty Midcap 100,56994.5,57007.05,55667.3,56270.6,781060884.0,18395.96,0.0,0.0,Y
2025-01-08,Nifty SMLCAP 250,17736.9,17750.25,17349.75,17457.9,558489926.0,21309.5,0.0,0.0,Y
2025-01-09,India VIX,14.465,14.885,13.7475,14.66,0.0,0.0,0.0,0.0,Y
2025-01-09,Nifty 50,23674.75,23689.5,23503.05,23526.5,269239831.0,26793.85,0.0,0.0,Y
2025-01-09,Nifty Midcap 100,56332.25,56455.85,55669.05,55745.9,738976015.0,18732.67,0.0,0.0,Y
2025-01-09,Nifty SMLCAP 250,17466.45,17490.45,17233.95,17254.35,406341391.0,16616.94,0.0,0.0,Y
2025-01-10,India VIX,14.6575,15.515,14.6575,14.92,0.0,0.0,0.0,0.0,Y
2025-01-10,Nifty 50,23551.9,23596.6,23344.35,23431.5,261022434.0,25017.6,0.0,0.0,Y
2025-01-10,Nifty Midcap 100,55658.15,55736.5,54526.25,54585.75,847261749.0,18065.53,0.0,0.0,Y
