Date,Symbol,Open,High,Low,Close,Volume,Turnover,52W High,52W Low,Index/Sector Data
2023-09-01,India VIX,12.0625,12.18,10.4075,11.37,0.0,0.0,0.0,0.0,Y
2023-09-01,Nifty 50,19258.15,19458.55,19255.7,19435.3,372502191.0,25962.38,0.0,0.0,Y
2023-09-01,Nifty Midcap 100,39148.4,39480.5,39035.8,39445.6,2221805806.0,18652.86,0.0,0.0,Y
2023-09-01,Nifty SMLCAP 250,11976.7,12031.65,11959.9,12017.15,1097735410.0,18720.22,0.0,0.0,Y
2023-09-04,India VIX,11.365,11.5425,10.86,10.96,0.0,0.0,0.0,0.0,Y
2023-09-04,Nifty 50,19525.05,19545.15,19432.85,19528.8,396071122.0,24822.79,0.0,0.0,Y
2023-09-04,Nifty Midcap 100,39630.75,39885.3,39445.6,39830.35,2247007270.0,19489.15,0.0,0.0,Y
2023-09-04,Nifty SMLCAP 250,12100.95,12169.6,12017.15,12139.85,1537203609.0,21015.65,0.0,0.0,Y
2023-09-05,India VIX,10.9625,11.085,9.365,10.82,0.0,0.0,0.0,0.0,Y
2023-09-05,Nifty 50,19564.65,19587.05,19525.75,19574.9,303958622.0,24029.89,0.0,0.0,Y
2023-09-05,Nifty Midcap 100,39995.45,40292.15,39830.35,40253.6,1828293604.0,20838.99,0.0,0.0,Y
2023-09-05,Nifty SMLCAP 250,12212.1,12264.0,12139.85,12216.25,1372079714.0,19883.2,0.0,0.0,Y
2023-09-06,India VIX,10.815,10.975,9.805,10.68,0.0,0.0,0.0,0.0,Y
2023-09-06,Nifty 50,19581.2,19636.45,19491.5,19611.05,512974083.0,32500.52,0.0,0.0,Y
2023-09-06,Nifty Midcap 100,40367.35,40377.3,40154.8,40284.1,1240015997.0,15298.53,0.0,0.0,Y
2023-09-06,Nifty SMLCAP 250,12267.25,12284.2,12186.8,12223.3,1077320004.0,16846.08,0.0,0.0,Y
2023-09-07,India VIX,10.6775,11.025,9.8,10.87,0.0,0.0,0.0,0.0,Y
2023-09-07,Nifty 50,19598.65,19737.0,19550.05,19727.05,304929822.0,23591.0,0.0,0.0,Y
2023-09-07,Nifty Midcap 100,40362.8,40619.15,40284.1,40593.9,1158701153.0,14065.58,0.0,0.0,Y
2023-09-07,Nifty SMLCAP 250,12268.0,12313.8,12223.3,12291.95,963121583.0,17863.53,0.0,0.0,Y
2023-09-08,India VIX,10.8725,10.97,10.0775,10.78,0.0,0.0,0.0,0.0,Y
2023-09-08,Nifty 50,19774.8,19867.15,19728.05,19819.95,288093693.0,23530.84,0.0,0.0,Y
2023-09-08,Nifty Midcap 100,40722.8,41011.15,40705.0,40977.75,1249370186.0,17227.69,0.0,0.0,Y
2023-09-08,Nifty SMLCAP 250,12363.8,12389.9,12349.2,12367.0,1127088065.0,23178.2,0.0,0.0,Y
2023-09-11,India VIX,10.78,11.5,10.3375,11.35,0.0,0.0,0.0,0.0,Y
2023-09-11,Nifty 50,19890.0,20008.15,19865.35,19996.35,248763130.0,21924.34,0.0,0.0,Y
2023-09-11,Nifty Midcap 100,41225.8,41467.2,41148.7,41444.2,1665565303.0,18456.03,0.0,0.0,Y
2023-09-11,Nifty SMLCAP 250,12465.75,12503.85,12462.25,12487.55,1475233340.0,22900.87,0.0,0.0,Y
2023-09-12,India VIX,11.3475,12.0225,10.7125,11.69,0.0,0.0,0.0,0.0,Y
2023-09-12,Nifty 50,20110.15,20110.35,19914.65,19993.2,328064239.0,30110.8,0.0,0.0,Y
2023-09-12,Nifty Midcap 100,41684.9,41686.75,40128.0,40170.3,1987457328.0,22157.69,0.0,0.0,Y
2023-09-12,Nifty SMLCAP 250,12563.45,12573.3,11974.15,12003.0,1740095333.0,24634.1,0.0,0.0,Y
2023-09-13,India VIX,11.69,12.0475,11.535,11.83,0.0,0.0,0.0,0.0,Y
2023-09-13,Nifty 50,19989.5,20096.9,19944.1,20070.0,251394599.0,24332.36,0.0,0.0,Y
2023-09-13,Nifty Midcap 100,40142.75,40345.75,39603.65,40245.1,1519389338.0,17863.35,0.0,0.0,Y
2023-09-13,Nifty SMLCAP 250,12019.0,12156.75,11870.4,12121.2,1428634596.0,19191.48,0.0,0.0,Y
2023-09-14,India VIX,11.8275,12.0425,11.21,11.32,0.0,0.0,0.0,0.0,Y
2023-09-14,Nifty 50,20127.95,20167.65,20043.45,20103.1,275111881.0,21902.65,0.0,0.0,Y
2023-09-14,Nifty Midcap 100,40455.65,40740.85,40403.6,40716.05,1106203873.0,15243.28,0.0,0.0,Y
2023-09-14,Nifty SMLCAP 250,12201.3,12299.95,12199.45,12269.6,1334485048.0,16995.08,0.0,0.0,Y
2023-09-15,India VIX,11.3175,11.32,10.0725,10.9,0.0,0.0,0.0,0.0,Y
2023-09-15,Nifty 50,20156.45,20222.45,20129.7,20192.35,438185104.0,42681.35,0.0,0.0,Y
2023-09-15,Nifty Midcap 100,40908.4,40982.75,40711.6,40829.9,1607733955.0,17618.41,0.0,0.0,Y
2023-09-15,Nifty SMLCAP 250,12339.6,12368.75,12273.55,12301.65,1668234510.0,21729.56,0.0,0.0,Y
2023-09-18,India VIX,10.9025,11.4075,10.45,10.84,0.0,0.0,0.0,0.0,Y
2023-09-18,Nifty 50,20155.95,20195.35,20115.7,20133.3,264870758.0,21135.95,0.0,0.0,Y
2023-09-18,Nifty Midcap 100,40885.3,40890.5,40633.1,40658.2,1717022523.0,15219.28,0.0,0.0,Y
2023-09-18,Nifty SMLCAP 250,12344.8,12352.2,12223.6,12241.25,2164118006.0,18154.11,0.0,0.0,Y
2023-09-20,India VIX,10.835,11.47,10.835,11.13,0.0,0.0,0.0,0.0,Y
2023-09-20,Nifty 50,19980.75,20050.65,19878.85,19901.4,378065882.0,37351.58,0.0,0.0,Y
2023-09-20,Nifty Midcap 100,40515.4,40714.45,40311.65,40543.85,999763746.0,13765.75,0.0,0.0,Y
2023-09-20,Nifty SMLCAP 250,12226.15,12271.6,12113.5,12171.7,1411434888.0,15213.77,0.0,0.0,Y
2023-09-21,India VIX,11.1275,11.39,10.62,10.82,0.0,0.0,0.0,0.0,Y
2023-09-21,Nifty 50,19840.55,19848.75,19709.95,19742.35,275132260.0,26711.83,0.0,0.0,Y
2023-09-21,Nifty Midcap 100,40480.65,40664.95,40095.45,40184.85,946858670.0,12860.91,0.0,0.0,Y
2023-09-21,Nifty SMLCAP 250,12162.35,12215.6,12009.3,12036.7,1447339351.0,14214.79,0.0,0.0,Y
2023-09-22,India VIX,10.8175,11.0725,10.3925,10.66,0.0,0.0,0.0,0.0,Y
2023-09-22,Nifty 50,19744.85,19798.65,19657.5,19674.25,246410075.0,24137.57,0.0,0.0,Y
2023-09-22,Nifty Midcap 100,40240.45,40399.55,39909.25,40139.15,1059719404.0,12527.99,0.0,0.0,Y
2023-09-22,Nifty SMLCAP 250,12062.9,12105.25,11946.2,12038.45,1475850595.0,15499.88,0.0,0.0,Y
2023-09-25,India VIX,10.66,11.305,10.2725,10.9,0.0,0.0,0.0,0.0,Y
2023-09-25,Nifty 50,19678.2,19734.15,19601.55,19674.55,188398392.0,20194.48,0.0,0.0,Y
2023-09-25,Nifty Midcap 100,40216.95,40456.35,39909.85,40405.7,869471605.0,13845.75,0.0,0.0,Y
2023-09-25,Nifty SMLCAP 250,12077.75,12096.3,12023.6,12048.95,1088996684.0,14704.89,0.0,0.0,Y
2023-09-26,India VIX,10.9,11.29,9.2475,11.19,0.0,0.0,0.0,0.0,Y
2023-09-26,Nifty 50,19682.8,19699.35,19637.45,19664.7,204869058.0,18118.19,0.0,0.0,Y
2023-09-26,Nifty Midcap 100,40437.65,40546.6,40312.85,40338.85,1042331035.0,11607.55,0.0,0.0,Y
2023-09-26,Nifty SMLCAP 250,12077.75,12136.85,12058.1,12100.75,960383110.0,14760.83,0.0,0.0,Y
2023-09-27,India VIX,11.185,11.8225,9.39,11.59,0.0,0.0,0.0,0.0,Y
2023-09-27,Nifty 50,19637.05,19730.7,19554.0,19716.45,203559874.0,19659.17,0.0,0.0,Y
2023-09-27,Nifty Midcap 100,40423.2,40678.4,40311.4,40640.8,1053285504.0,13906.62,0.0,0.0,Y
2023-09-27,Nifty SMLCAP 250,12124.05,12200.25,12108.3,12188.45,949304878.0,13737.5,0.0,0.0,Y
2023-09-28,India VIX,11.585,13.0225,9.3975,12.82,0.0,0.0,0.0,0.0,Y
2023-09-28,Nifty 50,19761.8,19766.65,19492.1,19523.55,352810261.0,30069.78,0.0,0.0,Y
2023-09-28,Nifty Midcap 100,40734.25,40766.75,40051.65,40104.05,1105480203.0,17189.6,0.0,0.0,Y
2023-09-28,Nifty SMLCAP 250,12238.8,12283.75,12132.1,12150.25,1191510017.0,16500.57,0.0,0.0,Y
2023-09-29,India VIX,12.8225,12.8225,11.3075,11.45,0.0,0.0,0.0,0.0,Y
2023-09-29,Nifty 50,19581.2,19726.25,19551.05,19638.3,243508919.0,20978.72,0.0,0.0,Y
2023-09-29,Nifty Midcap 100,40273.9,40663.25,40165.5,40537.05,786927784.0,15102.54,0.0,0.0,Y
2023-09-29,Nifty SMLCAP 250,12203.05,12266.05,12171.8,12230.4,799588691.0,13712.22,0.0,0.0,Y
