Date,Symbol,Open,High,Low,Close,Volume,Turnover,52W High,52W Low,Index/Sector Data
2020-09-01,India VIX,22.835,23.2425,21.11,21.8,0.0,0.0,0.0,0.0,Y
2020-09-01,Nifty 50,11464.3,11553.55,11366.9,11470.25,783769555.0,36752.54,0.0,0.0,Y
2020-09-01,Nifty Midcap 100,16724.2,16949.4,16554.45,16819.4,2402147450.0,10685.95,0.0,0.0,Y
2020-09-01,Nifty SMLCAP 250,4828.4,4873.2,4782.65,4843.5,320627597.0,3288.59,0.0,0.0,Y
2020-09-02,India VIX,21.8,22.495,19.8525,21.11,0.0,0.0,0.0,0.0,Y
2020-09-02,Nifty 50,11478.55,11554.75,11430.4,11535.0,593494423.0,27454.65,0.0,0.0,Y
2020-09-02,Nifty Midcap 100,16883.95,17106.05,16807.0,17069.7,984029197.0,8029.77,0.0,0.0,Y
2020-09-02,Nifty SMLCAP 250,4867.0,4924.6,4856.75,4918.65,207762275.0,3659.61,0.0,0.0,Y
2020-09-03,India VIX,21.105,21.105,18.16,20.5,0.0,0.0,0.0,0.0,Y
2020-09-03,Nifty 50,11566.2,11584.95,11507.65,11527.45,607115212.0,26868.26,0.0,0.0,Y
2020-09-03,Nifty Midcap 100,17148.1,17232.3,17125.9,17214.15,1956191685.0,8970.58,0.0,0.0,Y
2020-09-03,Nifty SMLCAP 250,4943.75,4983.4,4943.45,4949.1,209938971.0,3587.57,0.0,0.0,Y
2020-09-04,India VIX,20.5025,22.6475,19.8575,22.15,0.0,0.0,0.0,0.0,Y
2020-09-04,Nifty 50,11354.4,11452.05,11303.65,11333.85,681338905.0,31746.86,0.0,0.0,Y
2020-09-04,Nifty Midcap 100,16899.8,17119.0,16834.65,16926.2,2147626454.0,8964.25,0.0,0.0,Y
2020-09-04,Nifty SMLCAP 250,4862.0,4938.5,4840.35,4896.15,280235566.0,4245.04,0.0,0.0,Y
2020-09-07,India VIX,22.1525,23.2475,17.245,22.01,0.0,0.0,0.0,0.0,Y
2020-09-07,Nifty 50,11359.6,11381.15,11251.7,11355.05,560322964.0,25959.82,0.0,0.0,Y
