Date,Symbol,Open,High,Low,Close,Volume,Turnover,52W High,52W Low,Index/Sector Data
2023-10-03,India VIX,11.4525,12.4075,10.775,11.79,0.0,0.0,0.0,0.0,Y
2023-10-03,Nifty 50,19622.4,19623.2,19479.65,19528.75,221719625.0,21459.58,0.0,0.0,Y
2023-10-03,Nifty Midcap 100,40562.1,40666.0,40382.3,40608.85,779212829.0,12265.14,0.0,0.0,Y
2023-10-03,Nifty SMLCAP 250,12259.0,12318.9,12232.45,12307.95,1059829597.0,13236.5,0.0,0.0,Y
2023-10-04,India VIX,11.7875,12.22,11.115,11.66,0.0,0.0,0.0,0.0,Y
2023-10-04,Nifty 50,19446.3,19457.8,19333.6,19436.1,277148310.0,26017.47,0.0,0.0,Y
2023-10-04,Nifty Midcap 100,40522.75,40525.85,39746.85,40047.5,813683266.0,12914.23,0.0,0.0,Y
2023-10-04,Nifty SMLCAP 250,12289.65,12293.8,12104.8,12168.7,1396396425.0,14309.91,0.0,0.0,Y
2023-10-05,India VIX,11.655,11.655,10.8425,10.94,0.0,0.0,0.0,0.0,Y
2023-10-05,Nifty 50,19521.85,19576.95,19487.3,19545.75,234865323.0,22019.04,0.0,0.0,Y
2023-10-05,Nifty Midcap 100,40246.55,40402.4,40014.05,40046.0,603537747.0,10414.44,0.0,0.0,Y
2023-10-05,Nifty SMLCAP 250,12243.55,12291.7,12194.6,12238.55,1165379060.0,11338.39,0.0,0.0,Y
2023-10-06,India VIX,10.94,10.94,9.73,10.3,0.0,0.0,0.0,0.0,Y
2023-10-06,Nifty 50,19621.2,19675.75,19589.4,19653.5,159051277.0,16096.52,0.0,0.0,Y
2023-10-06,Nifty Midcap 100,40207.0,40319.35,40123.85,40284.7,567238632.0,9928.29,0.0,0.0,Y
2023-10-06,Nifty SMLCAP 250,12277.45,12329.45,12249.05,12316.75,1207083792.0,12679.67,0.0,0.0,Y
2023-10-09,India VIX,10.3,11.6325,10.12,11.4,0.0,0.0,0.0,0.0,Y
2023-10-09,Nifty 50,19539.45,19588.95,19480.5,19512.35,165094800.0,15499.67,0.0,0.0,Y
2023-10-09,Nifty Midcap 100,39895.0,39987.3,39634.7,39744.65,874091824.0,10777.03,0.0,0.0,Y
2023-10-09,Nifty SMLCAP 250,12183.05,12214.75,12077.4,12116.45,975557881.0,12470.45,0.0,0.0,Y
2023-10-10,India VIX,11.4,11.4,10.855,11.27,0.0,0.0,0.0,0.0,Y
2023-10-10,Nifty 50,19565.6,19717.8,19565.45,19689.85,216559447.0,18735.62,0.0,0.0,Y
2023-10-10,Nifty Midcap 100,39925.75,40325.0,39921.95,40285.5,593993013.0,12817.55,0.0,0.0,Y
2023-10-10,Nifty SMLCAP 250,12173.9,12262.8,12173.4,12252.25,899530551.0,11191.78,0.0,0.0,Y
2023-10-11,India VIX,11.27,11.3225,10.39,10.99,0.0,0.0,0.0,0.0,Y
2023-10-11,Nifty 50,19767.0,19839.2,19756.95,19811.35,213729730.0,19900.99,0.0,0.0,Y
2023-10-11,Nifty Midcap 100,40539.95,40731.15,40458.65,40486.25,834862830.0,12684.84,0.0,0.0,Y
2023-10-11,Nifty SMLCAP 250,12320.95,12386.55,12320.05,12336.85,782093659.0,12228.1,0.0,0.0,Y
2023-10-12,India VIX,10.985,11.1175,10.565,10.62,0.0,0.0,0.0,0.0,Y
2023-10-12,Nifty 50,19822.7,19843.3,19772.65,19794.0,217904144.0,20999.94,0.0,0.0,Y
2023-10-12,Nifty Midcap 100,40654.55,40704.95,40523.4,40555.5,608794279.0,10648.89,0.0,0.0,Y
2023-10-12,Nifty SMLCAP 250,12391.25,12438.5,12389.55,12425.2,986947575.0,13759.96,0.0,0.0,Y
2023-10-13,India VIX,10.6175,11.025,10.4025,10.62,0.0,0.0,0.0,0.0,Y
2023-10-13,Nifty 50,19654.55,19805.4,19635.3,19751.05,254955979.0,24363.02,0.0,0.0,Y
2023-10-13,Nifty Midcap 100,40429.8,40641.85,40348.8,40506.15,784315976.0,10884.52,0.0,0.0,Y
2023-10-13,Nifty SMLCAP 250,12403.75,12469.7,12386.3,12407.45,946008308.0,14473.87,0.0,0.0,Y
2023-10-16,India VIX,10.6175,11.1525,9.1525,11.07,0.0,0.0,0.0,0.0,Y
2023-10-16,Nifty 50,19737.25,19781.3,19691.85,19731.75,180964341.0,14746.01,0.0,0.0,Y
2023-10-16,Nifty Midcap 100,40571.55,40687.6,40443.55,40590.65,601237249.0,11236.62,0.0,0.0,Y
2023-10-16,Nifty SMLCAP 250,12441.0,12483.25,12410.5,12446.75,1106969535.0,16161.99,0.0,0.0,Y
2023-10-17,India VIX,11.07,11.07,10.4275,10.7,0.0,0.0,0.0,0.0,Y
2023-10-17,Nifty 50,19843.2,19849.75,19775.65,19811.5,185846716.0,16839.87,0.0,0.0,Y
2023-10-17,Nifty Midcap 100,40798.25,40849.45,40666.3,40733.35,812837685.0,13144.73,0.0,0.0,Y
2023-10-17,Nifty SMLCAP 250,12539.35,12563.2,12499.9,12530.4,885378781.0,14025.41,0.0,0.0,Y
2023-10-18,India VIX,10.695,11.17,10.485,10.97,0.0,0.0,0.0,0.0,Y
2023-10-18,Nifty 50,19820.45,19840.95,19659.95,19671.1,198942937.0,18581.64,0.0,0.0,Y
2023-10-18,Nifty Midcap 100,40799.8,40844.4,40318.85,40367.15,643332245.0,13339.6,0.0,0.0,Y
2023-10-18,Nifty SMLCAP 250,12571.0,12590.45,12456.65,12482.35,1106720785.0,15116.15,0.0,0.0,Y
2023-10-19,India VIX,10.965,11.2125,10.0475,10.9,0.0,0.0,0.0,0.0,Y
2023-10-19,Nifty 50,19545.2,19681.8,19512.35,19624.7,230312163.0,23582.01,0.0,0.0,Y
2023-10-19,Nifty Midcap 100,40219.3,40375.6,40001.0,40332.6,620653453.0,11555.83,0.0,0.0,Y
2023-10-19,Nifty SMLCAP 250,12452.95,12520.65,12400.25,12500.6,951382942.0,11854.72,0.0,0.0,Y
2023-10-20,India VIX,10.8975,11.09,10.075,10.82,0.0,0.0,0.0,0.0,Y
2023-10-20,Nifty 50,19542.15,19593.8,19518.7,19542.65,198341255.0,17944.31,0.0,0.0,Y
2023-10-20,Nifty Midcap 100,40256.1,40322.4,39754.45,39878.75,750653419.0,12636.68,0.0,0.0,Y
2023-10-20,Nifty SMLCAP 250,12503.0,12544.0,12380.3,12400.3,1311389821.0,15415.07,0.0,0.0,Y
2023-10-23,India VIX,10.8175,11.3575,8.825,10.91,0.0,0.0,0.0,0.0,Y
2023-10-23,Nifty 50,19521.6,19556.85,19257.85,19281.75,176044288.0,16212.9,0.0,0.0,Y
2023-10-23,Nifty Midcap 100,39918.1,39971.9,38706.1,38817.35,982284230.0,15748.64,0.0,0.0,Y
2023-10-23,Nifty SMLCAP 250,12442.4,12456.1,11894.3,11930.4,1033773203.0,16775.56,0.0,0.0,Y
2023-10-25,India VIX,10.905,12.1775,9.965,11.31,0.0,0.0,0.0,0.0,Y
2023-10-25,Nifty 50,19286.45,19347.3,19074.15,19122.15,225291741.0,19818.32,0.0,0.0,Y
2023-10-25,Nifty Midcap 100,38964.35,39083.4,38187.65,38564.25,884648028.0,13715.49,0.0,0.0,Y
2023-10-25,Nifty SMLCAP 250,12003.75,12080.3,11703.65,11853.7,1019463836.0,14190.34,0.0,0.0,Y
2023-10-26,India VIX,11.3125,12.7,11.3125,11.73,0.0,0.0,0.0,0.0,Y
2023-10-26,Nifty 50,19027.25,19041.7,18837.85,18857.25,300356469.0,28939.64,0.0,0.0,Y
2023-10-26,Nifty Midcap 100,38337.75,38365.8,37655.85,38116.75,861316773.0,15152.27,0.0,0.0,Y
2023-10-26,Nifty SMLCAP 250,11807.95,11825.9,11493.75,11797.15,932485018.0,14412.42,0.0,0.0,Y
2023-10-27,India VIX,11.73,12.305,10.6725,10.91,0.0,0.0,0.0,0.0,Y
2023-10-27,Nifty 50,18928.75,19076.15,18926.65,19047.25,205201044.0,19947.48,0.0,0.0,Y
2023-10-27,Nifty Midcap 100,38383.5,38828.35,38383.0,38701.85,686018580.0,11891.75,0.0,0.0,Y
2023-10-27,Nifty SMLCAP 250,11886.45,12051.55,11885.85,12024.9,908681975.0,13057.93,0.0,0.0,Y
2023-10-30,India VIX,10.905,12.1925,10.905,11.49,0.0,0.0,0.0,0.0,Y
2023-10-30,Nifty 50,19053.4,19158.5,18940.0,19140.9,180132492.0,17095.73,0.0,0.0,Y
2023-10-30,Nifty Midcap 100,38804.35,38832.7,38363.2,38735.2,911857348.0,12968.51,0.0,0.0,Y
2023-10-30,Nifty SMLCAP 250,12068.3,12079.0,11937.15,12033.85,722920752.0,11488.35,0.0,0.0,Y
2023-10-31,India VIX,11.49,12.285,11.2625,11.83,0.0,0.0,0.0,0.0,Y
2023-10-31,Nifty 50,19232.95,19233.7,19056.45,19079.6,206049341.0,19397.36,0.0,0.0,Y
2023-10-31,Nifty Midcap 100,38952.95,39116.65,38818.95,38876.95,720264209.0,10855.0,0.0,0.0,Y
2023-10-31,Nifty SMLCAP 250,12096.9,12129.9,12006.2,12023.75,630888700.0,11558.4,0.0,0.0,Y
