Date,Symbol,Open,High,Low,Close,Volume,Turnover,52W High,52W Low,Index/Sector Data
2023-08-14,India VIX,11.5225,12.755,10.4775,12.0,0.0,0.0,0.0,0.0,Y
2023-08-14,Nifty 50,19383.95,19465.85,19257.9,19434.55,243850815.0,22767.43,0.0,0.0,Y
2023-08-14,Nifty Midcap 100,37791.85,37838.15,37258.6,37770.2,790400155.0,12543.54,0.0,0.0,Y
2023-08-14,Nifty SMLCAP 250,11369.95,11371.8,11176.1,11302.85,759640522.0,11452.27,0.0,0.0,Y
2023-08-16,India VIX,11.995,12.6825,11.995,12.13,0.0,0.0,0.0,0.0,Y
2023-08-16,Nifty 50,19369.0,19482.75,19317.2,19465.0,226627230.0,21484.66,0.0,0.0,Y
2023-08-16,Nifty Midcap 100,37709.0,37844.45,37526.35,37801.65,760752070.0,13577.53,0.0,0.0,Y
2023-08-16,Nifty SMLCAP 250,11289.65,11359.6,11270.95,11350.2,742605475.0,12966.25,0.0,0.0,Y
2023-08-17,India VIX,12.125,12.665,12.1125,12.24,0.0,0.0,0.0,0.0,Y
2023-08-17,Nifty 50,19450.55,19461.55,19326.25,19365.25,268663456.0,26505.65,0.0,0.0,Y
2023-08-17,Nifty Midcap 100,37901.4,38013.8,37832.9,37895.5,830007916.0,12788.49,0.0,0.0,Y
2023-08-17,Nifty SMLCAP 250,11377.35,11426.7,11356.45,11370.95,769711961.0,12792.34,0.0,0.0,Y
2023-08-18,India VIX,12.24,12.4925,10.7875,12.14,0.0,0.0,0.0,0.0,Y
2023-08-18,Nifty 50,19301.75,19373.8,19253.6,19310.15,256142364.0,25641.41,0.0,0.0,Y
2023-08-18,Nifty Midcap 100,37923.9,38003.2,37715.15,37815.4,670257057.0,12569.79,0.0,0.0,Y
2023-08-18,Nifty SMLCAP 250,11375.15,11415.8,11317.15,11338.05,768186022.0,12151.63,0.0,0.0,Y
2023-08-21,India VIX,12.1425,12.59,11.1725,11.96,0.0,0.0,0.0,0.0,Y
2023-08-21,Nifty 50,19320.65,19425.95,19296.3,19393.6,262589133.0,20738.75,0.0,0.0,Y
2023-08-21,Nifty Midcap 100,37900.15,38160.85,37830.65,38126.4,644475471.0,11247.12,0.0,0.0,Y
2023-08-21,Nifty SMLCAP 250,11392.75,11442.8,11375.3,11432.65,675222029.0,12068.09,0.0,0.0,Y
2023-08-22,India VIX,11.96,12.085,11.59,11.75,0.0,0.0,0.0,0.0,Y
2023-08-22,Nifty 50,19417.1,19443.5,19381.3,19396.45,208704354.0,20226.48,0.0,0.0,Y
2023-08-22,Nifty Midcap 100,38263.85,38563.0,38237.65,38544.3,929315342.0,13015.88,0.0,0.0,Y
2023-08-22,Nifty SMLCAP 250,11477.6,11520.45,11472.95,11509.7,799598179.0,10321.79,0.0,0.0,Y
2023-08-23,India VIX,11.7475,11.885,10.3075,11.73,0.0,0.0,0.0,0.0,Y
2023-08-23,Nifty 50,19439.2,19472.05,19366.6,19444.0,225214991.0,20167.16,0.0,0.0,Y
2023-08-23,Nifty Midcap 100,38681.1,38831.8,38641.7,38694.65,722574686.0,14181.0,0.0,0.0,Y
2023-08-23,Nifty SMLCAP 250,11552.8,11613.6,11551.5,11591.55,1060132494.0,12555.65,0.0,0.0,Y
2023-08-24,India VIX,11.7275,12.235,10.1975,11.7,0.0,0.0,0.0,0.0,Y
2023-08-24,Nifty 50,19535.15,19584.45,19369.0,19386.7,268256859.0,24338.24,0.0,0.0,Y
2023-08-24,Nifty Midcap 100,38934.95,39039.0,38751.25,38789.0,726146583.0,24210.95,0.0,0.0,Y
2023-08-24,Nifty SMLCAP 250,11664.5,11682.55,11566.05,11576.95,1064989977.0,12955.91,0.0,0.0,Y
2023-08-25,India VIX,11.7,12.2425,9.98,12.08,0.0,0.0,0.0,0.0,Y
2023-08-25,Nifty 50,19297.4,19339.55,19229.7,19265.8,466518217.0,24998.12,0.0,0.0,Y
2023-08-25,Nifty Midcap 100,38712.15,38805.8,38385.15,38471.25,932289472.0,13561.95,0.0,0.0,Y
2023-08-25,Nifty SMLCAP 250,11561.35,11612.1,11468.1,11548.9,793095695.0,11183.77,0.0,0.0,Y
2023-08-28,India VIX,12.0825,12.72,9.5,12.4,0.0,0.0,0.0,0.0,Y
2023-08-28,Nifty 50,19298.35,19366.85,19249.7,19306.05,248178769.0,18237.22,0.0,0.0,Y
2023-08-28,Nifty Midcap 100,38605.5,38733.25,38508.25,38662.15,1003175489.0,12179.8,0.0,0.0,Y
2023-08-28,Nifty SMLCAP 250,11612.5,11645.35,11590.0,11627.3,881035518.0,12055.99,0.0,0.0,Y
2023-08-29,India VIX,12.3975,12.4625,10.6475,12.23,0.0,0.0,0.0,0.0,Y
2023-08-29,Nifty 50,19374.85,19377.9,19309.1,19342.65,307388116.0,22501.12,0.0,0.0,Y
2023-08-29,Nifty Midcap 100,38777.85,38844.0,38708.85,38794.8,1001859025.0,13879.83,0.0,0.0,Y
2023-08-29,Nifty SMLCAP 250,11677.5,11718.1,11676.8,11705.25,945917194.0,12834.54,0.0,0.0,Y
2023-08-30,India VIX,12.225,12.2425,11.4625,11.8,0.0,0.0,0.0,0.0,Y
2023-08-30,Nifty 50,19433.45,19452.8,19334.75,19347.45,233004568.0,19877.49,0.0,0.0,Y
2023-08-30,Nifty Midcap 100,38966.8,39151.9,38953.8,39077.55,780275723.0,13547.97,0.0,0.0,Y
2023-08-30,Nifty SMLCAP 250,11781.85,11829.1,11771.05,11807.9,813775737.0,14642.47,0.0,0.0,Y
2023-08-31,India VIX,11.8,12.28,11.76,12.06,0.0,0.0,0.0,0.0,Y
2023-08-31,Nifty 50,19375.55,19388.2,19223.65,19253.8,562557215.0,45699.54,0.0,0.0,Y
2023-08-31,Nifty Midcap 100,39202.35,39241.9,38965.9,39118.65,1746677415.0,38002.19,0.0,0.0,Y
2023-08-31,Nifty SMLCAP 250,11865.15,11948.8,11836.8,11931.2,1185790514.0,19555.72,0.0,0.0,Y
