Date,Symbol,Open,High,Low,Close,Volume,Turnover,52W High,52W Low,Index/Sector Data
2021-12-01,India VIX,21.1675,21.1675,18.935,19.45,0.0,0.0,0.0,0.0,Y
2021-12-01,Nifty 50,17104.4,17213.05,17064.25,17166.9,295542125.0,24098.73,0.0,0.0,Y
2021-12-01,Nifty Midcap 100,29851.15,29996.25,29623.95,29955.7,1299544560.0,11369.72,0.0,0.0,Y
2021-12-01,Nifty SMLCAP 250,9405.8,9446.8,9294.65,9363.95,367521348.0,8268.54,0.0,0.0,Y
2021-12-02,India VIX,19.4475,22.965,18.0025,18.09,0.0,0.0,0.0,0.0,Y
2021-12-02,Nifty 50,17183.2,17420.35,17149.3,17401.65,279867500.0,22473.64,0.0,0.0,Y
2021-12-02,Nifty Midcap 100,30020.4,30338.5,29903.95,30296.45,1202411957.0,11277.22,0.0,0.0,Y
2021-12-02,Nifty SMLCAP 250,9395.5,9480.8,9350.75,9465.85,356391408.0,9595.22,0.0,0.0,Y
2021-12-03,India VIX,18.0875,18.8325,17.21,18.46,0.0,0.0,0.0,0.0,Y
2021-12-03,Nifty 50,17424.9,17489.8,17180.8,17196.7,292526485.0,23100.57,0.0,0.0,Y
2021-12-03,Nifty Midcap 100,30384.35,30589.75,30243.75,30293.25,1469579906.0,12362.48,0.0,0.0,Y
2021-12-03,Nifty SMLCAP 250,9509.4,9589.15,9506.95,9519.3,390344392.0,9915.08,0.0,0.0,Y
2021-12-06,India VIX,18.455,20.4775,18.3,20.08,0.0,0.0,0.0,0.0,Y
2021-12-06,Nifty 50,17209.05,17216.75,16891.7,16912.25,231716681.0,17912.15,0.0,0.0,Y
2021-12-06,Nifty Midcap 100,30331.3,30373.6,29811.9,29863.2,2017652228.0,12060.17,0.0,0.0,Y
2021-12-06,Nifty SMLCAP 250,9557.7,9570.4,9382.2,9400.75,323217986.0,6892.91,0.0,0.0,Y
2021-12-07,India VIX,20.0775,20.0775,18.2425,18.46,0.0,0.0,0.0,0.0,Y
2021-12-07,Nifty 50,17044.1,17251.65,16987.75,17176.7,254144221.0,21693.69,0.0,0.0,Y
2021-12-07,Nifty Midcap 100,30083.0,30317.95,29951.25,30282.6,925158043.0,10447.56,0.0,0.0,Y
2021-12-07,Nifty SMLCAP 250,9492.1,9536.5,9468.75,9516.95,340426819.0,6814.47,0.0,0.0,Y
2021-12-08,India VIX,18.46,18.46,16.565,17.27,0.0,0.0,0.0,0.0,Y
2021-12-08,Nifty 50,17315.25,17484.6,17308.95,17469.75,257791948.0,21665.95,0.0,0.0,Y
2021-12-08,Nifty Midcap 100,30496.7,30792.65,30480.25,30769.15,733531181.0,10682.83,0.0,0.0,Y
2021-12-08,Nifty SMLCAP 250,9597.0,9677.7,9594.65,9658.85,408127909.0,8803.43,0.0,0.0,Y
2021-12-09,India VIX,17.265,17.435,15.54,16.6,0.0,0.0,0.0,0.0,Y
2021-12-09,Nifty 50,17524.4,17543.25,17379.6,17516.85,237170272.0,18984.75,0.0,0.0,Y
2021-12-09,Nifty Midcap 100,30925.15,30979.8,30699.1,30955.2,1641693260.0,11143.45,0.0,0.0,Y
2021-12-09,Nifty SMLCAP 250,9715.85,9770.05,9657.55,9747.35,651233342.0,9932.18,0.0,0.0,Y
2021-12-10,India VIX,16.6025,16.9325,15.21,16.06,0.0,0.0,0.0,0.0,Y
2021-12-10,Nifty 50,17476.05,17534.35,17405.25,17511.3,204467484.0,16399.53,0.0,0.0,Y
2021-12-10,Nifty Midcap 100,30924.85,31225.95,30883.05,31203.05,883009876.0,9692.97,0.0,0.0,Y
2021-12-10,Nifty SMLCAP 250,9774.8,9852.7,9766.05,9835.9,827420981.0,11918.33,0.0,0.0,Y
2021-12-13,India VIX,16.06,16.86,14.675,16.57,0.0,0.0,0.0,0.0,Y
2021-12-13,Nifty 50,17619.1,17639.5,17355.95,17368.25,256560534.0,20592.03,0.0,0.0,Y
2021-12-13,Nifty Midcap 100,31422.3,31504.35,31077.5,31125.7,693021843.0,10660.46,0.0,0.0,Y
2021-12-13,Nifty SMLCAP 250,9916.1,9945.2,9821.85,9837.9,575607955.0,11030.69,0.0,0.0,Y
2021-12-14,India VIX,16.57,17.33,13.9375,16.95,0.0,0.0,0.0,0.0,Y
2021-12-14,Nifty 50,17283.2,17376.2,17225.8,17324.9,270965586.0,20459.79,0.0,0.0,Y
2021-12-14,Nifty Midcap 100,31040.75,31107.25,30776.2,31067.25,651074319.0,9549.9,0.0,0.0,Y
2021-12-14,Nifty SMLCAP 250,9816.3,9879.8,9772.7,9867.7,517349255.0,9120.7,0.0,0.0,Y
2021-12-15,India VIX,16.9525,17.7125,15.7675,17.22,0.0,0.0,0.0,0.0,Y
2021-12-15,Nifty 50,17323.65,17351.2,17192.2,17221.4,214972109.0,17046.42,0.0,0.0,Y
2021-12-15,Nifty Midcap 100,31103.7,31158.95,30848.8,30888.55,548137201.0,9533.06,0.0,0.0,Y
2021-12-15,Nifty SMLCAP 250,9901.25,9937.8,9810.7,9833.55,450434538.0,9882.39,0.0,0.0,Y
2021-12-16,India VIX,17.2175,17.2175,15.2625,15.9,0.0,0.0,0.0,0.0,Y
2021-12-16,Nifty 50,17373.0,17379.35,17184.95,17248.4,219496063.0,18493.54,0.0,0.0,Y
2021-12-16,Nifty Midcap 100,31086.75,31151.75,30611.5,30676.75,597710402.0,9075.32,0.0,0.0,Y
2021-12-16,Nifty SMLCAP 250,9908.65,9932.9,9709.3,9737.8,537723020.0,10514.07,0.0,0.0,Y
2021-12-17,India VIX,15.895,16.9075,13.76,16.34,0.0,0.0,0.0,0.0,Y
2021-12-17,Nifty 50,17276.0,17298.15,16966.45,16985.2,354591366.0,31326.91,0.0,0.0,Y
2021-12-17,Nifty Midcap 100,30667.45,30685.55,29859.15,29939.3,718113153.0,12139.83,0.0,0.0,Y
2021-12-17,Nifty SMLCAP 250,9752.8,9759.1,9500.05,9515.75,491959490.0,9929.42,0.0,0.0,Y
2021-12-20,India VIX,16.3375,20.135,16.3375,18.97,0.0,0.0,0.0,0.0,Y
2021-12-20,Nifty 50,16824.25,16840.1,16410.2,16614.2,330614079.0,25123.59,0.0,0.0,Y
2021-12-20,Nifty Midcap 100,29530.3,29570.25,28396.1,28838.2,941349171.0,12675.84,0.0,0.0,Y
2021-12-20,Nifty SMLCAP 250,9399.5,9408.6,9089.85,9185.1,434630795.0,7663.16,0.0,0.0,Y
2021-12-21,India VIX,18.965,18.965,16.6275,17.54,0.0,0.0,0.0,0.0,Y
2021-12-21,Nifty 50,16773.15,16936.4,16688.25,16770.85,241030834.0,19783.04,0.0,0.0,Y
2021-12-21,Nifty Midcap 100,29001.75,29467.9,28948.75,29207.75,745462156.0,10305.08,0.0,0.0,Y
2021-12-21,Nifty SMLCAP 250,9256.0,9386.45,9255.75,9299.65,351812397.0,6157.39,0.0,0.0,Y
2021-12-22,India VIX,17.5375,17.5375,15.69,16.58,0.0,0.0,0.0,0.0,Y
2021-12-22,Nifty 50,16865.55,16971.0,16819.5,16955.45,207946105.0,17443.94,0.0,0.0,Y
2021-12-22,Nifty Midcap 100,29349.85,29706.35,29328.7,29659.1,599721260.0,10119.94,0.0,0.0,Y
2021-12-22,Nifty SMLCAP 250,9363.6,9462.95,9360.2,9453.55,266019500.0,5825.73,0.0,0.0,Y
2021-12-23,India VIX,16.58,16.58,15.68,15.83,0.0,0.0,0.0,0.0,Y
2021-12-23,Nifty 50,17066.8,17118.65,17015.55,17072.6,196965302.0,15755.89,0.0,0.0,Y
2021-12-23,Nifty Midcap 100,29892.65,29972.9,29816.7,29927.3,377589679.0,7726.0,0.0,0.0,Y
2021-12-23,Nifty SMLCAP 250,9517.7,9556.95,9500.9,9528.15,421962857.0,5933.18,0.0,0.0,Y
2021-12-24,India VIX,15.825,16.6525,15.3325,16.15,0.0,0.0,0.0,0.0,Y
2021-12-24,Nifty 50,17149.5,17155.6,16909.6,17003.75,182564833.0,15435.01,0.0,0.0,Y
2021-12-24,Nifty Midcap 100,30043.75,30049.35,29508.65,29612.85,506723380.0,7359.27,0.0,0.0,Y
2021-12-24,Nifty SMLCAP 250,9573.3,9579.8,9433.5,9466.4,418809678.0,5927.31,0.0,0.0,Y
2021-12-27,India VIX,16.1475,17.2775,15.2625,17.12,0.0,0.0,0.0,0.0,Y
2021-12-27,Nifty 50,16937.75,17112.05,16833.2,17086.25,144777457.0,12567.03,0.0,0.0,Y
2021-12-27,Nifty Midcap 100,29470.2,29778.6,29245.05,29743.15,562292305.0,9981.39,0.0,0.0,Y
2021-12-27,Nifty SMLCAP 250,9463.15,9516.0,9361.05,9502.55,315914069.0,5385.62,0.0,0.0,Y
2021-12-28,India VIX,17.1175,17.1175,15.2075,16.48,0.0,0.0,0.0,0.0,Y
2021-12-28,Nifty 50,17177.6,17250.25,17161.15,17233.25,176026100.0,14553.76,0.0,0.0,Y
2021-12-28,Nifty Midcap 100,29908.0,30132.85,29895.2,30094.85,474263521.0,9048.98,0.0,0.0,Y
2021-12-28,Nifty SMLCAP 250,9583.55,9663.1,9583.4,9643.8,300099596.0,6215.46,0.0,0.0,Y
2021-12-29,India VIX,16.475,16.8625,15.8,16.24,0.0,0.0,0.0,0.0,Y
2021-12-29,Nifty 50,17220.1,17285.95,17176.65,17213.6,161679423.0,14320.79,0.0,0.0,Y
2021-12-29,Nifty Midcap 100,30113.65,30257.7,30056.8,30135.3,581639738.0,7787.14,0.0,0.0,Y
2021-12-29,Nifty SMLCAP 250,9678.4,9737.15,9657.55,9712.35,561892999.0,7119.51,0.0,0.0,Y
2021-12-30,India VIX,16.2425,16.7875,15.2925,16.57,0.0,0.0,0.0,0.0,Y
2021-12-30,Nifty 50,17201.45,17264.05,17146.35,17203.95,320831676.0,21929.19,0.0,0.0,Y
2021-12-30,Nifty Midcap 100,30126.15,30144.65,29946.05,30023.25,765199650.0,9715.93,0.0,0.0,Y
2021-12-30,Nifty SMLCAP 250,9723.55,9761.5,9700.5,9726.6,373916400.0,7603.93,0.0,0.0,Y
2021-12-31,India VIX,16.565,16.7675,15.4,16.22,0.0,0.0,0.0,0.0,Y
2021-12-31,Nifty 50,17244.5,17400.8,17238.5,17354.05,167025720.0,14588.54,0.0,0.0,Y
2021-12-31,Nifty Midcap 100,30110.7,30479.7,30099.9,30442.9,972421459.0,8949.16,0.0,0.0,Y
2021-12-31,Nifty SMLCAP 250,9768.55,9852.1,9768.55,9840.0,454916197.0,7444.32,0.0,0.0,Y
