Date,Symbol,Open,High,Low,Close,Volume,Turnover,52W High,52W Low,Index/Sector Data
2020-06-01,India VIX,30.22,32.1725,28.8325,30.74,0.0,0.0,0.0,0.0,Y
2020-06-01,Nifty 50,9726.85,9931.6,9706.95,9826.15,794183122.0,38096.92,0.0,0.0,Y
2020-06-01,Nifty Midcap 100,13448.45,13717.0,13441.35,13684.65,740780242.0,9754.62,0.0,0.0,Y
2020-06-01,Nifty SMLCAP 250,3601.65,3666.7,3600.1,3651.95,439807231.0,3593.9,0.0,0.0,Y
2020-06-02,India VIX,30.7425,30.9175,27.9025,30.12,0.0,0.0,0.0,0.0,Y
2020-06-02,Nifty 50,9880.85,9995.6,9824.05,9979.1,770192848.0,36723.11,0.0,0.0,Y
2020-06-02,Nifty Midcap 100,13771.95,13885.7,13731.5,13870.4,633935228.0,8732.94,0.0,0.0,Y
2020-06-02,Nifty SMLCAP 250,3694.0,3736.95,3681.05,3733.15,403528691.0,3613.64,0.0,0.0,Y
2020-06-03,India VIX,30.115,30.4025,29.335,30.04,0.0,0.0,0.0,0.0,Y
2020-06-03,Nifty 50,10108.3,10176.2,10035.55,10061.55,794664422.0,38343.61,0.0,0.0,Y
2020-06-03,Nifty Midcap 100,14039.25,14124.75,13876.0,13924.3,711115831.0,9256.35,0.0,0.0,Y
2020-06-03,Nifty SMLCAP 250,3795.95,3822.3,3769.85,3781.45,489187963.0,3910.76,0.0,0.0,Y
2020-06-04,India VIX,30.0425,30.265,28.45,29.69,0.0,0.0,0.0,0.0,Y
2020-06-04,Nifty 50,10054.25,10123.85,9944.25,10029.1,775106567.0,36399.04,0.0,0.0,Y
2020-06-04,Nifty Midcap 100,13965.8,14089.9,13805.05,13912.8,634545069.0,8529.18,0.0,0.0,Y
2020-06-04,Nifty SMLCAP 250,3809.8,3824.35,3751.9,3781.4,513785096.0,3143.74,0.0,0.0,Y
2020-06-05,India VIX,29.69,29.69,25.92,28.68,0.0,0.0,0.0,0.0,Y
2020-06-05,Nifty 50,10093.8,10177.8,10040.75,10142.15,987122302.0,37824.63,0.0,0.0,Y
2020-06-05,Nifty Midcap 100,14025.3,14178.85,13964.25,14158.05,688699383.0,8174.75,0.0,0.0,Y
2020-06-05,Nifty SMLCAP 250,3825.0,3893.0,3823.7,3887.7,527818037.0,5129.37,0.0,0.0,Y
2020-06-08,India VIX,28.68,30.145,27.7975,29.65,0.0,0.0,0.0,0.0,Y
2020-06-08,Nifty 50,10326.75,10328.5,10120.25,10167.45,936485541.0,37819.06,0.0,0.0,Y
2020-06-08,Nifty Midcap 100,14383.15,14422.1,14168.35,14222.65,768928659.0,8859.98,0.0,0.0,Y
2020-06-08,Nifty SMLCAP 250,3974.1,3987.15,3920.35,3931.3,483969808.0,5324.49,0.0,0.0,Y
2020-06-09,India VIX,29.6475,30.34,27.24,30.21,0.0,0.0,0.0,0.0,Y
2020-06-09,Nifty 50,10181.15,10291.15,10021.45,10046.65,754217460.0,36201.05,0.0,0.0,Y
2020-06-09,Nifty Midcap 100,14333.45,14424.5,14103.1,14168.65,803019962.0,9387.98,0.0,0.0,Y
2020-06-09,Nifty SMLCAP 250,3966.8,3971.8,3870.25,3888.85,447282286.0,4202.66,0.0,0.0,Y
2020-06-10,India VIX,30.205,30.205,28.7275,29.44,0.0,0.0,0.0,0.0,Y
2020-06-10,Nifty 50,10072.6,10148.75,10036.85,10116.15,632383068.0,28485.47,0.0,0.0,Y
2020-06-10,Nifty Midcap 100,14214.7,14369.2,14163.25,14342.0,725022023.0,8810.69,0.0,0.0,Y
2020-06-10,Nifty SMLCAP 250,3906.85,3926.1,3882.1,3920.9,374232428.0,4014.56,0.0,0.0,Y
2020-06-11,India VIX,29.4375,30.42,28.39,29.66,0.0,0.0,0.0,0.0,Y
2020-06-11,Nifty 50,10094.1,10112.05,9885.05,9902.0,715453486.0,30813.85,0.0,0.0,Y
2020-06-11,Nifty Midcap 100,14367.1,14496.0,14133.25,14157.8,753072924.0,9453.23,0.0,0.0,Y
2020-06-11,Nifty SMLCAP 250,3934.3,3955.25,3870.35,3876.85,445717837.0,4282.29,0.0,0.0,Y
2020-06-12,India VIX,29.66,32.875,29.66,30.82,0.0,0.0,0.0,0.0,Y
2020-06-12,Nifty 50,9544.95,9996.05,9544.35,9972.9,796306399.0,36505.77,0.0,0.0,Y
2020-06-12,Nifty Midcap 100,13577.35,14370.65,13576.55,14339.35,662390046.0,8642.61,0.0,0.0,Y
2020-06-12,Nifty SMLCAP 250,3720.55,3874.9,3720.5,3871.3,393354680.0,3286.3,0.0,0.0,Y
2020-06-15,India VIX,30.8225,33.7775,29.915,32.58,0.0,0.0,0.0,0.0,Y
2020-06-15,Nifty 50,9919.35,9943.35,9726.35,9813.7,716053036.0,31926.65,0.0,0.0,Y
2020-06-15,Nifty Midcap 100,14352.2,14452.05,14143.25,14168.55,593394442.0,7621.54,0.0,0.0,Y
2020-06-15,Nifty SMLCAP 250,3899.7,3922.2,3863.85,3884.65,376853264.0,2961.83,0.0,0.0,Y
2020-06-16,India VIX,32.5775,35.3125,30.4075,32.97,0.0,0.0,0.0,0.0,Y
2020-06-16,Nifty 50,10014.8,10046.15,9728.5,9914.0,899895044.0,36257.89,0.0,0.0,Y
2020-06-16,Nifty Midcap 100,14398.7,14437.85,14006.4,14230.6,637487467.0,8508.94,0.0,0.0,Y
2020-06-16,Nifty SMLCAP 250,3949.15,3957.8,3821.5,3881.7,370300737.0,3417.8,0.0,0.0,Y
2020-06-17,India VIX,32.965,34.0175,29.05,33.36,0.0,0.0,0.0,0.0,Y
2020-06-17,Nifty 50,9876.7,10003.6,9833.8,9881.15,685418390.0,30700.69,0.0,0.0,Y
2020-06-17,Nifty Midcap 100,14198.85,14331.4,14160.3,14246.8,516493666.0,7573.11,0.0,0.0,Y
2020-06-17,Nifty SMLCAP 250,3882.35,3919.85,3873.1,3904.8,303182144.0,3485.97,0.0,0.0,Y
2020-06-18,India VIX,33.355,33.4225,31.2175,31.46,0.0,0.0,0.0,0.0,Y
2020-06-18,Nifty 50,9863.25,10111.2,9845.05,10091.65,622895963.0,28594.32,0.0,0.0,Y
2020-06-18,Nifty Midcap 100,14237.3,14443.25,14219.4,14427.55,718163956.0,9328.99,0.0,0.0,Y
2020-06-18,Nifty SMLCAP 250,3918.4,3962.55,3917.4,3959.9,423701171.0,3423.84,0.0,0.0,Y
2020-06-19,India VIX,31.455,31.9125,29.6775,29.97,0.0,0.0,0.0,0.0,Y
2020-06-19,Nifty 50,10119.0,10272.4,10072.65,10244.4,892096343.0,48103.56,0.0,0.0,Y
2020-06-19,Nifty Midcap 100,14494.8,14592.55,14433.75,14565.85,747574541.0,11226.89,0.0,0.0,Y
2020-06-19,Nifty SMLCAP 250,3998.85,4030.65,3988.8,4026.8,472513458.0,4223.18,0.0,0.0,Y
2020-06-22,India VIX,29.965,30.9825,29.965,30.46,0.0,0.0,0.0,0.0,Y
2020-06-22,Nifty 50,10318.75,10393.65,10277.6,10311.2,685385093.0,35529.8,0.0,0.0,Y
2020-06-22,Nifty Midcap 100,14695.1,14856.1,14686.3,14797.35,907599998.0,14538.94,0.0,0.0,Y
2020-06-22,Nifty SMLCAP 250,4078.5,4111.05,4071.25,4105.4,529827028.0,4728.45,0.0,0.0,Y
