TradDt,BizDt,TckrSymb,SctySrs,OpnPric,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlNbOfTxsExctd,TtlTradgVol,TtlTrfVal
2020-02-20,2020-02-20,ABB,B,1209.0,1246.0,1209.0,1228.9,1210.75,338,2390,2942555.0
2020-02-20,2020-02-20,AEGISLOG,A,254.85,258.0,248.6,250.0,255.0,1289,17771,4498794.0
2020-02-20,2020-02-20,ARE&M,A,798.95,798.95,766.5,769.9,784.35,806,13839,10725506.0
2020-02-20,2020-02-20,AMBALALSA,XT,18.05,19.65,18.0,19.5,18.75,163,24304,468959.0
2020-02-20,2020-02-20,HDFC,A,2365.0,2378.05,2349.75,2370.9,2377.4,9174,227623,539306188.0
2020-02-20,2020-02-20,ANDHRAPET,X,25.1,26.5,25.1,25.85,25.45,169,35738,924342.0
2020-02-20,2020-02-20,ANSALAPI,B,5.14,5.7,5.14,5.7,5.19,47,19594,109439.0
2020-02-20,2020-02-20,UTIQUE,X,1.25,1.39,1.25,1.39,1.27,23,8334,11558.0
2020-02-20,2020-02-20,BOMDYEING,A,82.4,83.25,81.3,81.65,82.4,1511,145392,11962515.0
2020-02-20,2020-02-20,ASIANHOTNR,B,75.0,76.45,73.85,73.85,75.75,8,115,8644.0
2020-02-20,2020-02-20,ATUL,A,4982.0,5322.0,4979.45,5202.3,4969.1,2334,7780,40237355.0
2020-02-20,2020-02-20,ATVPR,XT,4.14,4.25,4.14,4.14,4.35,14,2875,12006.0
2020-02-20,2020-02-20,AUTOLITEI,B,20.2,21.75,20.15,20.95,20.95,34,2436,50385.0
2020-02-20,2020-02-20,BAJAJELEC,A,414.05,422.3,407.0,410.05,416.65,423,2697,1115268.0
2020-02-20,2020-02-20,BAJAJHIND,B,6.01,6.07,5.9,5.94,5.99,258,135514,810614.0
2020-02-20,2020-02-20,FORCEMOT,A,1262.85,1300.8,1262.8,1270.45,1256.6,1143,7126,9117433.0
2020-02-20,2020-02-20,BAJFINANCE,A,4880.0,4923.2,4860.0,4880.7,4877.0,3235,38248,187270265.0
2020-02-20,2020-02-20,BALRAMCHIN,A,164.25,167.15,164.05,164.55,164.25,612,30952,5112216.0
