TradDt,BizDt,TckrSymb,SctySrs,OpnPric,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlNbOfTxsExctd,TtlTradgVol,TtlTrfVal
2022-05-12,2022-05-12,ABB,A,2260.0,2271.7,2222.0,2237.05,2269.1,1037,5914,13256592.0
2022-05-12,2022-05-12,AEGISLOG,A,194.45,195.35,188.8,193.2,194.45,883,34083,6590618.0
2022-05-12,2022-05-12,ARE&M,A,502.3,504.5,493.7,500.3,510.35,6600,85328,42536338.0
2022-05-12,2022-05-12,AMBALALSA,X,31.0,31.3,29.5,30.05,31.2,569,97933,2952161.0
2022-05-12,2022-05-12,HDFC,A,2183.0,2203.0,2144.0,2150.45,2220.75,16204,186880,406551842.0
2022-05-12,2022-05-12,ANDHRAPET,B,97.45,97.45,93.35,95.5,97.25,1553,104244,9959618.0
2022-05-12,2022-05-12,ANSALAPI,T,14.25,14.25,13.65,13.65,14.35,88,27277,374575.0
2022-05-12,2022-05-12,UTIQUE,X,5.58,5.7,5.4,5.5,5.46,216,43092,238826.0
2022-05-12,2022-05-12,ARUNAHTEL,X,10.7,10.7,9.65,10.46,10.11,124,24436,255566.0
2022-05-12,2022-05-12,BOMDYEING,A,100.2,101.65,96.5,98.8,100.2,4321,549532,54406721.0
2022-05-12,2022-05-12,ASIANHOTNR,B,75.05,82.05,75.05,77.65,84.4,265,16376,1289377.0
2022-05-12,2022-05-12,ATUL,A,8105.05,8314.8,7917.55,8167.15,8191.1,981,1747,14067657.0
2022-05-12,2022-05-12,ATVPR,XT,9.0,9.62,8.98,9.07,9.45,119,18760,170913.0
2022-05-12,2022-05-12,BAJAJELEC,A,911.85,936.15,875.5,917.3,928.5,2400,20173,18263756.0
2022-05-12,2022-05-12,BAJAJHIND,A,14.35,14.55,13.95,14.0,14.65,4448,2073967,29358814.0
2022-05-12,2022-05-12,FORCEMOT,A,1007.15,1024.15,992.0,1004.9,1013.55,381,1323,1329577.0
2022-05-12,2022-05-12,BAJFINANCE,A,5764.0,5764.0,5507.05,5588.0,5806.45,15718,123510,692220741.0
2022-05-12,2022-05-12,BALRAMCHIN,A,395.9,396.7,377.55,380.95,397.95,4561,214795,83328937.0
2022-05-12,2022-05-12,BANCOINDIA,B,123.5,123.5,118.45,121.5,121.85,520,13606,1639273.0
2022-05-12,2022-05-12,ABREL,A,722.0,722.0,686.5,697.4,720.5,2168,19668,13752973.0
