TradDt,BizDt,TckrSymb,SctySrs,OpnPric,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlNbOfTxsExctd,TtlTradgVol,TtlTrfVal
2021-01-06,2021-01-06,ABB,A,1293.7,1316.4,1291.7,1296.25,1293.7,986,10701,13961736.0
2021-01-06,2021-01-06,AEGISLOG,A,258.0,258.95,251.5,253.1,257.2,1024,23126,5897843.0
2021-01-06,2021-01-06,ARE&M,A,988.0,993.6,966.9,979.15,984.75,1318,29323,28771680.0
2021-01-06,2021-01-06,AMBALALSA,X,25.85,26.2,24.45,24.7,25.6,543,162888,4105866.0
2021-01-06,2021-01-06,HDFC,A,2661.0,2663.25,2619.0,2636.35,2651.15,6395,102818,271085823.0
2021-01-06,2021-01-06,ANDHRAPET,X,61.7,61.7,57.5,60.9,58.8,908,459379,28099884.0
2021-01-06,2021-01-06,ANSALAPI,T,13.89,13.89,12.57,12.57,13.23,365,412163,5628426.0
2021-01-06,2021-01-06,UTIQUE,X,2.25,2.34,2.15,2.33,2.25,78,27696,61272.0
2021-01-06,2021-01-06,ARUNAHTEL,XT,6.9,7.2,6.9,7.2,7.21,4,530,3666.0
2021-01-06,2021-01-06,BOMDYEING,A,77.8,80.2,76.65,78.4,76.8,3832,670450,52619695.0
2021-01-06,2021-01-06,ASIANHOTNR,B,75.5,76.75,75.0,75.05,75.55,21,607,46040.0
2021-01-06,2021-01-06,ATUL,A,6590.25,6678.0,6554.9,6577.35,6587.6,827,2219,14643895.0
2021-01-06,2021-01-06,ATVPR,XT,5.88,5.91,5.54,5.9,5.63,87,30523,176200.0
2021-01-06,2021-01-06,AUTOLITEI,B,25.3,25.3,24.2,24.55,25.4,56,3391,84058.0
2021-01-06,2021-01-06,BAJAJELEC,A,629.0,648.0,622.0,632.55,621.35,810,21404,13564498.0
2021-01-06,2021-01-06,BAJAJHIND,A,6.27,7.05,6.21,6.95,6.27,5820,5940151,40054913.0
2021-01-06,2021-01-06,FORCEMOT,A,1373.05,1419.0,1370.0,1384.2,1386.7,962,9174,12825093.0
2021-01-06,2021-01-06,BAJFINANCE,A,5123.0,5167.45,4991.35,5027.95,5121.0,23092,188601,955155810.0
2021-01-06,2021-01-06,BALRAMCHIN,A,170.65,176.15,170.0,174.05,169.3,1151,83176,14437827.0
2021-01-06,2021-01-06,BANCOINDIA,B,144.0,146.5,140.9,142.75,142.0,734,36793,5313377.0
2021-01-06,2021-01-06,ABREL,A,430.0,431.45,413.1,417.7,426.8,2714,109404,46288796.0
2021-01-06,2021-01-06,BANARISUG,A,1434.0,1565.4,1429.6,1493.1,1443.85,155,567,852198.0
2021-01-06,2021-01-06,BASF,A,1664.9,1788.0,1664.9,1694.1,1652.75,2149,15295,26502839.0
2021-01-06,2021-01-06,BATAINDIA,A,1615.0,1684.25,1615.0,1659.6,1608.05,8670,146433,242724290.0
2021-01-06,2021-01-06,BEML,A,1001.0,1040.0,976.15,991.85,992.65,2729,73006,73788203.0
2021-01-06,2021-01-06,BEL,A,131.55,135.4,129.75,133.1,131.45,7849,2186616,291729173.0
2021-01-06,2021-01-06,BEPL,A,148.45,158.75,147.4,151.5,147.4,2924,216755,33239851.0
2021-01-06,2021-01-06,TATASTLBSL,B,42.15,43.3,41.75,42.4,42.15,1031,386739,16416462.0
2021-01-06,2021-01-06,BIRLACABLE,B,68.9,74.1,63.35,69.35,66.45,5420,300885,20850369.0
2021-01-06,2021-01-06,BLUESTARCO,A,815.0,824.0,792.45,812.25,817.7,917,7824,6345718.0
2021-01-06,2021-01-06,DISAQ,X,4020.1,4138.0,4011.0,4021.15,4038.35,35,641,2618293.0
2021-01-06,2021-01-06,QUESTCAP,X,100.45,103.95,97.05,98.3,103.9,979,45288,4641456.0
2021-01-06,2021-01-06,BPL,B,23.65,23.85,23.2,23.3,23.3,178,24844,586152.0
2021-01-06,2021-01-06,OAL,B,557.15,565.9,550.65,556.05,557.25,392,2495,1390923.0
2021-01-06,2021-01-06,CENTEXT,T,5.05,5.49,5.05,5.39,5.29,56,39318,209529.0
2021-01-06,2021-01-06,CESC,A,633.0,638.9,619.5,622.0,630.0,1405,22128,13911817.0
2021-01-06,2021-01-06,CHAMBLFERT,A,243.65,247.15,237.75,244.9,240.25,2419,131483,31882498.0
2021-01-06,2021-01-06,EXIDEIND,A,196.95,198.05,191.7,193.75,196.0,3380,200050,39025717.0
2021-01-06,2021-01-06,CIPLA,A,830.0,834.15,815.35,825.0,827.2,2101,116434,96327763.0
2021-01-06,2021-01-06,DICIND,B,398.45,408.0,396.75,403.6,394.6,258,4871,1965579.0
2021-01-06,2021-01-06,CRISIL,A,1945.0,1945.65,1904.3,1915.95,1933.85,146,687,1324456.0
2021-01-06,2021-01-06,CGPOWER,B,44.05,44.55,43.05,43.3,44.05,1012,219591,9581948.0
2021-01-06,2021-01-06,DABUR,A,544.0,544.0,530.0,533.75,538.75,3326,137129,73509284.0
2021-01-06,2021-01-06,DALMIASUG,A,143.15,149.7,142.25,146.65,141.25,712,30763,4490450.0
2021-01-06,2021-01-06,ARVIND,A,49.3,52.25,49.0,50.95,49.25,2906,707941,36221022.0
2021-01-06,2021-01-06,BALARPURIND,Z,1.35,1.36,1.25,1.25,1.31,1712,6310750,8134871.0
2021-01-06,2021-01-06,BHEL,A,40.45,40.6,38.25,39.4,40.1,7449,5529210,219343145.0
2021-01-06,2021-01-06,HINDPETRO,A,223.1,225.85,217.4,220.9,223.1,4556,345635,76792754.0
2021-01-06,2021-01-06,IFCI,A,9.42,9.78,9.35,9.45,9.37,6265,1597721,15257703.0
2021-01-06,2021-01-06,MTNL,B,13.51,15.2,13.51,14.73,13.57,5037,2976843,43472847.0
2021-01-06,2021-01-06,MRPL,A,39.85,40.25,38.3,39.25,39.5,3261,916461,36223562.0
2021-01-06,2021-01-06,CHENNPETRO,A,111.25,113.05,107.5,108.9,110.05,864,96540,10664361.0
2021-01-06,2021-01-06,RELCAPITAL,T,12.45,12.45,11.9,11.97,12.5,1459,648435,7826965.0
2021-01-06,2021-01-06,SBIN,A,283.45,289.05,281.4,284.9,281.75,11898,1726384,493263813.0
2021-01-06,2021-01-06,SAIL,A,78.7,79.15,75.2,76.25,77.95,9295,2949286,227787812.0
2021-01-06,2021-01-06,TITAN,A,1575.0,1620.95,1563.0,1574.3,1568.75,5271,98763,157134738.0
2021-01-06,2021-01-06,IDBI,A,32.0,32.1,31.55,31.7,31.75,3341,1151728,36658328.0
2021-01-06,2021-01-06,DCW,B,19.3,19.3,18.75,18.85,19.15,339,140734,2666120.0
2021-01-06,2021-01-06,DHAMPURSUG,A,175.0,176.4,170.8,173.5,171.75,615,28842,5011738.0
2021-01-06,2021-01-06,DIAMINESQ,X,405.0,418.8,380.0,387.65,399.0,1786,61548,24517777.0
2021-01-06,2021-01-06,ELANTAS,A,3075.0,3180.0,3075.0,3119.65,3065.0,486,3606,11314473.0
2021-01-06,2021-01-06,DRREDDY,A,5287.3,5314.2,5225.3,5291.65,5287.15,3230,37584,198108257.0
2021-01-06,2021-01-06,EIDPARRY,A,345.1,347.95,334.2,335.45,345.1,1105,31994,10859607.0
2021-01-06,2021-01-06,PGHL,A,6970.0,7141.5,6900.0,6925.6,6984.9,317,910,6365763.0
2021-01-06,2021-01-06,ELECTCAST,B,24.0,24.0,22.7,23.15,23.45,570,108174,2509939.0
2021-01-06,2021-01-06,ESABINDIA,A,1890.75,1939.0,1874.1,1896.7,1868.35,186,688,1311320.0
2021-01-06,2021-01-06,EPL,A,258.55,260.35,256.6,259.15,257.45,589,9957,2571882.0
2021-01-06,2021-01-06,ESTER,B,121.4,129.05,119.0,125.3,120.1,1636,107790,13410536.0
2021-01-06,2021-01-06,FGP,X,1.02,1.02,1.02,1.02,0.98,2,342,348.0
2021-01-06,2021-01-06,PHCAP,X,22.35,22.35,20.35,20.35,21.3,3,100,2071.0
2021-01-06,2021-01-06,FINCABLES,A,365.05,369.95,364.2,368.2,362.4,723,20118,7384952.0
2021-01-06,2021-01-06,COCKERILL,X,840.0,840.0,803.0,827.9,841.7,57,691,568709.0
2021-01-06,2021-01-06,UFLEX,A,385.5,385.6,373.5,375.45,384.45,638,14221,5402277.0
2021-01-06,2021-01-06,FOSECOIND,B,1330.0,1351.35,1311.95,1336.7,1313.95,77,241,322167.0
2021-01-06,2021-01-06,GOLDENTOBC,B,51.2,53.0,50.0,50.35,51.1,89,3483,179323.0
2021-01-06,2021-01-06,GANESHBE,X,64.0,64.0,60.7,61.5,62.4,378,43566,2691968.0
2021-01-06,2021-01-06,GARDENSILK,B,11.14,11.14,11.14,11.14,11.72,27,3652,40683.0
2021-01-06,2021-01-06,METROGLOBL,X,52.95,56.95,51.2,54.8,52.0,116,11294,614998.0
2021-01-06,2021-01-06,GTL,B,7.53,7.53,7.37,7.53,7.18,566,657758,4928345.0
2021-01-06,2021-01-06,GODFRYPHLP,A,980.0,991.35,956.65,966.65,980.7,1646,44601,43676693.0
2021-01-06,2021-01-06,GODREJIND,A,420.0,427.0,418.0,421.55,422.8,1188,22665,9588239.0
2021-01-06,2021-01-06,KANSAINER,A,623.35,631.5,609.5,613.1,625.65,1613,25734,15889801.0
2021-01-06,2021-01-06,GOODRICKE,X,272.4,272.4,264.0,264.05,269.55,160,9076,2427476.0
2021-01-06,2021-01-06,GOODYEAR,A,985.0,992.0,964.95,978.05,976.7,203,1622,1589475.0
2021-01-06,2021-01-06,GTNINDS,T,13.41,14.2,13.41,14.0,14.09,14,4199,59294.0
2021-01-06,2021-01-06,GHCL,A,214.0,218.95,211.4,214.4,212.85,1459,55764,12048317.0
2021-01-06,2021-01-06,GFLLIMITED,A,94.15,101.2,87.75,95.4,95.55,1265,59597,5612927.0
2021-01-06,2021-01-06,GLFL,B,2.74,2.74,2.69,2.74,2.61,53,36322,98409.0
2021-01-06,2021-01-06,HCL-INSYS,B,9.9,9.93,9.35,9.77,9.46,1063,465150,4582181.0
2021-01-06,2021-01-06,HDFCBANK,A,1448.8,1448.8,1413.55,1420.1,1426.2,10485,301131,428880514.0
2021-01-06,2021-01-06,HEROMOTOCO,A,3085.0,3122.5,3047.15,3082.6,3067.3,8601,109372,338375929.0
2021-01-06,2021-01-06,HFCL,A,27.15,27.6,25.9,26.75,27.1,3950,2279776,61473246.0
2021-01-06,2021-01-06,HSCL,A,46.2,48.5,45.9,47.7,46.05,4987,1497749,70964849.0
2021-01-06,2021-01-06,HCC,A,9.25,9.6,9.1,9.42,9.15,2970,2832200,26773911.0
2021-01-06,2021-01-06,HINDOILEXP,A,88.1,89.3,86.0,86.95,85.45,1008,67213,5919653.0
2021-01-06,2021-01-06,AGI,B,123.85,123.85,117.5,118.7,122.05,289,16099,1937316.0
2021-01-06,2021-01-06,HINDZINC,A,258.0,280.0,257.4,275.45,254.3,8667,421188,114644946.0
2021-01-06,2021-01-06,NDLVENTURE,B,585.45,585.45,569.6,579.4,582.9,121,619,355214.0
2021-01-06,2021-01-06,HMT,Z,22.25,22.9,21.1,22.0,21.85,89,16400,361590.0
2021-01-06,2021-01-06,PRAGBOS,XT,2.28,2.37,2.19,2.36,2.28,13,5603,13037.0
2021-01-06,2021-01-06,HLVLTD,B,5.5,6.58,5.49,6.58,5.49,512,719008,4566049.0
2021-01-06,2021-01-06,IGPL,B,412.05,421.95,402.5,409.95,412.75,590,5373,2224805.0
2021-01-06,2021-01-06,INDIAGLYCO,A,330.0,343.3,325.0,333.0,324.0,2211,66058,22062929.0
2021-01-06,2021-01-06,MARGOFIN,X,8.13,8.15,8.13,8.15,8.5,4,596,4849.0
2021-01-06,2021-01-06,INDORAMA,B,42.55,44.3,42.5,42.5,44.7,307,19557,841464.0
2021-01-06,2021-01-06,INFY,A,1296.25,1302.5,1268.5,1281.6,1293.5,10514,357102,460158118.0
2021-01-06,2021-01-06,INGERRAND,A,647.5,651.85,636.0,639.2,647.25,430,2320,1495033.0
2021-01-06,2021-01-06,INSILCOLTD,X,11.2,11.45,10.56,10.66,10.92,73,16629,183291.0
2021-01-06,2021-01-06,INTEGFINSE,XT,23.25,23.25,23.25,23.25,23.5,2,1000,23250.0
2021-01-06,2021-01-06,ITHL,X,62.0,63.9,61.5,62.65,62.25,74,5908,369961.0
2021-01-06,2021-01-06,IONEXCHANG,A,967.5,977.0,940.0,973.05,971.45,1620,46018,44425984.0
2021-01-06,2021-01-06,SUNDROP,A,870.0,870.0,846.15,848.4,860.35,312,1482,1266371.0
2021-01-06,2021-01-06,JISLJALEQS,A,21.35,21.35,21.35,21.35,20.35,487,259739,5545427.0
2021-01-06,2021-01-06,JASCH,X,48.05,50.4,48.0,48.0,48.05,56,12874,628832.0
2021-01-06,2021-01-06,JCTLTD,X,0.95,0.96,0.91,0.92,0.95,532,2696129,2491564.0
2021-01-06,2021-01-06,JINDALPOLY,A,460.5,464.0,450.05,454.9,460.6,372,3184,1453724.0
