TradDt,BizDt,TckrSymb,SctySrs,OpnPric,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlNbOfTxsExctd,TtlTradgVol,TtlTrfVal
2022-04-11,2022-04-11,ABB,A,2250.4,2256.25,2200.0,2218.4,2240.6,1086,7388,16509842.0
2022-04-11,2022-04-11,AEGISLOG,A,227.0,230.0,224.45,225.5,228.35,1932,90847,20593883.0
2022-04-11,2022-04-11,ARE&M,A,571.0,580.0,571.0,575.2,574.1,2453,36623,21112455.0
2022-04-11,2022-04-11,AMBALALSA,X,36.55,38.25,36.55,37.1,36.85,706,171035,6437123.0
2022-04-11,2022-04-11,HDFC,A,2449.0,2453.7,2420.3,2423.85,2458.1,4482,64763,157829562.0
2022-04-11,2022-04-11,ANDHRAPET,B,120.0,120.95,117.05,117.35,121.25,1942,233947,27736570.0
2022-04-11,2022-04-11,ANSALAPI,B,16.75,16.87,16.3,16.87,16.07,68,18126,301832.0
2022-04-11,2022-04-11,UTIQUE,X,6.98,6.98,6.51,6.72,6.6,576,84889,578945.0
2022-04-11,2022-04-11,ARUNAHTEL,X,10.2,10.64,10.0,10.42,10.4,122,28349,297033.0
2022-04-11,2022-04-11,BOMDYEING,A,107.25,107.7,105.95,106.45,106.45,1431,155411,16572686.0
2022-04-11,2022-04-11,ASIANHOTNR,B,82.45,84.0,81.75,82.1,82.95,95,8030,664840.0
2022-04-11,2022-04-11,ATUL,A,9979.0,10187.45,9920.05,10098.55,9965.25,518,1573,15799230.0
2022-04-11,2022-04-11,ATVPR,XT,11.3,11.68,11.1,11.41,11.45,62,11704,133704.0
2022-04-11,2022-04-11,BAJAJELEC,A,1107.0,1146.5,1096.55,1140.6,1090.0,2290,25265,28557014.0
2022-04-11,2022-04-11,BAJAJHIND,A,17.5,18.13,17.12,17.94,17.4,4453,2389244,42392374.0
2022-04-11,2022-04-11,FORCEMOT,A,1152.2,1179.75,1152.2,1162.65,1158.95,478,2711,3164088.0
2022-04-11,2022-04-11,BAJFINANCE,A,7348.0,7382.95,7295.05,7336.5,7363.55,2499,16723,122725101.0
2022-04-11,2022-04-11,BALRAMCHIN,A,511.0,521.0,510.7,516.65,511.05,4065,495803,255771613.0
2022-04-11,2022-04-11,BANCOINDIA,B,145.75,147.6,145.75,146.75,145.75,284,10647,1564351.0
2022-04-11,2022-04-11,ABREL,A,926.0,942.0,912.2,938.55,923.05,1912,26417,24552274.0
2022-04-11,2022-04-11,BANARISUG,A,2601.0,2697.7,2601.0,2658.55,2631.75,82,339,903944.0
2022-04-11,2022-04-11,BASF,A,2887.05,2939.6,2870.0,2876.65,2887.75,460,1615,4668333.0
2022-04-11,2022-04-11,BATAINDIA,A,1947.1,2031.95,1947.1,2018.85,1967.8,1703,13613,27088108.0
2022-04-11,2022-04-11,BEML,A,1851.25,1899.0,1842.55,1863.7,1859.6,3056,24664,46172989.0
2022-04-11,2022-04-11,BEL,A,242.0,248.3,241.1,243.9,239.7,13817,921223,225487674.0
2022-04-11,2022-04-11,BEPL,A,141.4,143.8,140.5,141.35,140.05,1840,95473,13548968.0
2022-04-11,2022-04-11,BIHSPONG,XT,11.3,11.49,10.62,10.97,11.13,131,20256,223093.0
2022-04-11,2022-04-11,BIRLACABLE,B,163.4,163.5,157.0,159.6,162.3,493,17677,2830096.0
2022-04-11,2022-04-11,BLUESTARCO,A,1154.9,1164.45,1143.9,1157.1,1153.15,946,6451,7449409.0
2022-04-11,2022-04-11,DISAQ,X,6799.95,6810.0,6430.1,6709.1,6733.1,88,401,2686964.0
2022-04-11,2022-04-11,QUESTCAP,X,260.0,269.0,255.0,257.2,260.05,37,460,119202.0
2022-04-11,2022-04-11,BPL,B,77.15,81.55,77.15,78.25,79.3,1360,90385,7198991.0
