TradDt,BizDt,TckrSymb,SctySrs,OpnPric,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlNbOfTxsExctd,TtlTradgVol,TtlTrfVal
2023-07-27,2023-07-27,ABB,A,4400.0,4489.0,4367.35,4403.2,4398.0,791,4671,20679230.0
2023-07-27,2023-07-27,AEGISLOG,A,371.95,376.05,366.3,367.75,372.55,1271,38447,14228560.0
2023-07-27,2023-07-27,ARE&M,A,633.05,637.65,631.05,632.05,632.9,3898,55832,35417078.0
2023-07-27,2023-07-27,AMBALALSA,X,27.85,28.23,27.6,27.71,27.76,265,81974,2282583.0
2023-07-27,2023-07-27,ANDHRAPET,X,58.2,59.38,58.0,58.99,59.92,1020,129198,7582516.0
2023-07-27,2023-07-27,ANSALAPI,T,9.1,9.2,8.82,8.85,9.0,40,10449,95080.0
2023-07-27,2023-07-27,UTIQUE,X,5.18,5.43,4.92,5.09,5.05,201,61817,317615.0
2023-07-27,2023-07-27,ARUNAHTEL,XT,19.68,20.99,19.68,20.23,20.04,43,6122,122803.0
2023-07-27,2023-07-27,BOMDYEING,A,112.1,112.85,110.35,111.15,112.15,1393,113621,12672012.0
2023-07-27,2023-07-27,ASIANHOTNR,T,153.5,160.05,153.5,160.05,153.0,4,125,19847.0
2023-07-27,2023-07-27,ATUL,A,6590.05,6653.35,6501.0,6510.4,6561.55,969,2984,19546858.0
2023-07-27,2023-07-27,ATVPR,XT,12.85,12.85,11.87,12.26,12.49,133,53367,649487.0
2023-07-27,2023-07-27,BAJAJELEC,A,1266.45,1283.0,1237.0,1240.45,1274.65,827,3957,5000492.0
2023-07-27,2023-07-27,BAJAJHIND,A,18.61,18.72,18.3,18.37,18.59,1842,1245581,22971929.0
2023-07-27,2023-07-27,FORCEMOT,B,2594.85,2612.4,2500.1,2535.5,2585.1,1033,4349,11102281.0
2023-07-27,2023-07-27,BAJFINANCE,A,7596.95,7596.95,7269.35,7284.1,7431.05,6897,52271,387464627.0
2023-07-27,2023-07-27,BALRAMCHIN,A,402.9,405.1,395.0,395.7,403.8,868,27559,10991126.0
2023-07-27,2023-07-27,BANCOINDIA,B,346.0,346.0,337.0,340.2,336.6,980,18364,6246154.0
