TradDt,BizDt,TckrSymb,SctySrs,OpnPric,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlNbOfTxsExctd,TtlTradgVol,TtlTrfVal
2023-10-27,2023-10-27,ABB,A,3973.3,4086.45,3973.3,4010.0,3957.95,812,3167,12778510.0
2023-10-27,2023-10-27,AEGISLOG,A,290.2,301.55,289.4,299.5,287.1,2746,53759,16056816.0
2023-10-27,2023-10-27,ARE&M,A,618.75,623.5,611.75,621.35,604.85,5422,58655,36344211.0
2023-10-27,2023-10-27,AMBALALSA,XT,38.35,39.81,38.35,39.81,39.03,213,256473,10051755.0
2023-10-27,2023-10-27,ANDHRAPET,X,75.65,80.47,75.65,78.74,75.47,583,64045,5066504.0
2023-10-27,2023-10-27,UTIQUE,X,6.11,6.38,5.9,6.11,6.22,180,80881,494672.0
2023-10-27,2023-10-27,ARUNAHTEL,X,15.28,16.14,14.0,15.89,15.15,150,28420,439672.0
2023-10-27,2023-10-27,BOMDYEING,A,148.75,153.95,148.75,149.65,147.75,3253,267883,40435903.0
2023-10-27,2023-10-27,ASIANHOTNR,B,141.5,153.8,141.5,151.55,148.1,55,575,85617.0
2023-10-27,2023-10-27,ATUL,A,6289.95,6310.45,6140.0,6242.65,6240.25,1010,2653,16523405.0
2023-10-27,2023-10-27,ATVPR,XT,13.68,13.68,13.2,13.2,13.42,21,4516,61075.0
2023-10-27,2023-10-27,BAJAJELEC,A,1012.05,1048.95,1012.05,1043.8,1011.8,336,1804,1861156.0
2023-10-27,2023-10-27,BAJAJHIND,A,26.01,26.4,25.22,25.78,25.38,6705,3252077,83834097.0
2023-10-27,2023-10-27,FORCEMOT,B,3498.0,3595.25,3465.0,3530.05,3443.7,2869,20825,73602996.0
2023-10-27,2023-10-27,BAJFINANCE,A,7500.0,7548.95,7421.0,7506.2,7421.15,6779,39715,297860126.0
2023-10-27,2023-10-27,BALRAMCHIN,A,408.2,416.2,402.45,413.4,403.4,1281,39984,16337783.0
2023-10-27,2023-10-27,BANCOINDIA,B,459.95,462.0,449.1,455.5,443.5,896,10323,4702187.0
2023-10-27,2023-10-27,ABREL,A,1087.0,1101.95,1083.55,1097.7,1082.0,524,7433,8143969.0
2023-10-27,2023-10-27,BANARISUG,B,2645.0,2645.0,2589.0,2592.6,2589.8,33,69,180203.0
2023-10-27,2023-10-27,BASF,A,2549.9,2549.9,2490.4,2504.95,2499.9,120,621,1560917.0
2023-10-27,2023-10-27,BATAINDIA,A,1558.5,1572.0,1551.0,1553.1,1555.15,796,6083,9504307.0
2023-10-27,2023-10-27,BEML,A,1988.05,2036.45,1980.7,2010.0,1969.8,690,6321,12738849.0
2023-10-27,2023-10-27,BEL,A,129.1,132.9,129.1,132.25,129.05,6832,501095,66057090.0
2023-10-27,2023-10-27,BEPL,B,88.64,90.0,88.3,88.91,87.92,443,26269,2334228.0
2023-10-27,2023-10-27,BIHSPONG,XT,9.95,10.15,9.6,10.12,9.68,137,32373,320549.0
2023-10-27,2023-10-27,BILVYAPAR,T,14.45,14.45,14.41,14.41,14.7,22,3906,56299.0
2023-10-27,2023-10-27,BIRLACABLE,B,304.8,312.4,288.0,312.4,297.55,751,46852,14569164.0
2023-10-27,2023-10-27,BLUESTARCO,A,862.6,877.95,859.0,863.2,864.15,1003,7606,6589877.0
2023-10-27,2023-10-27,DISAQ,B,12949.95,13229.95,12925.05,12999.35,13130.0,27,48,625685.0
2023-10-27,2023-10-27,QUESTCAP,X,270.05,275.0,265.05,273.0,279.0,15,499,137127.0
2023-10-27,2023-10-27,BPL,T,82.0,84.9,78.5,83.35,81.12,204,17520,1450654.0
2023-10-27,2023-10-27,OAL,B,338.75,346.3,338.75,340.65,333.9,132,556,190382.0
2023-10-27,2023-10-27,CENTEXT,T,14.99,15.57,14.9,15.57,14.83,97,20590,318379.0
2023-10-27,2023-10-27,CESC,A,84.2,85.63,84.0,84.91,83.31,522,60909,5180900.0
2023-10-27,2023-10-27,CHAMBLFERT,A,268.05,280.65,268.05,279.6,269.95,1325,57876,16041134.0
2023-10-27,2023-10-27,EXIDEIND,A,247.05,252.3,246.35,251.45,246.3,3637,129498,32423648.0
2023-10-27,2023-10-27,CIPLA,A,1155.55,1196.85,1151.0,1173.85,1150.15,3064,56922,66969240.0
2023-10-27,2023-10-27,DICIND,B,430.45,438.2,417.65,422.05,419.05,73,603,260151.0
2023-10-27,2023-10-27,CRISIL,A,3823.05,3993.0,3823.05,3895.55,3859.25,268,1104,4340692.0
2023-10-27,2023-10-27,CGPOWER,A,375.0,387.8,375.0,384.45,371.9,1995,70843,27171143.0
2023-10-27,2023-10-27,DABUR,A,510.05,525.8,509.5,524.45,506.65,927,21610,11267134.0
2023-10-27,2023-10-27,DALMIASUG,B,420.2,442.45,420.2,440.2,413.85,1329,29934,13044255.0
2023-10-27,2023-10-27,ARVIND,A,171.95,177.65,170.7,175.35,169.55,859,34664,6066837.0
2023-10-27,2023-10-27,BHEL,A,118.95,120.55,117.45,117.65,117.9,10935,1107335,131520205.0
2023-10-27,2023-10-27,HINDPETRO,A,242.3,246.0,241.7,243.55,242.25,1814,79386,19361689.0
2023-10-27,2023-10-27,IFCI,A,22.26,22.7,21.65,22.03,22.12,5153,4458817,99171574.0
2023-10-27,2023-10-27,MTNL,A,27.16,27.7,26.55,27.1,26.63,1294,571517,15462086.0
2023-10-27,2023-10-27,MRPL,A,97.65,101.91,96.39,99.99,96.67,3581,519690,51745757.0
2023-10-27,2023-10-27,CHENNPETRO,A,535.25,555.5,524.15,534.85,521.6,3845,102108,55264150.0
2023-10-27,2023-10-27,SBIN,A,552.85,562.5,549.85,561.0,547.15,19525,838984,468662430.0
2023-10-27,2023-10-27,SAIL,A,84.41,84.57,83.42,83.91,83.2,2305,311024,26120361.0
2023-10-27,2023-10-27,TITAN,A,3094.0,3139.8,3086.4,3120.2,3100.6,5398,44018,137332543.0
2023-10-27,2023-10-27,IDBI,A,63.01,64.06,62.75,62.88,62.73,2148,415654,26327544.0
2023-10-27,2023-10-27,DCW,A,53.77,54.15,53.3,53.92,52.72,707,109059,5859044.0
2023-10-27,2023-10-27,DHAMPURSUG,A,262.05,267.95,262.05,266.9,260.7,1841,65498,17413934.0
2023-10-27,2023-10-27,DIAMINESQ,B,493.95,496.15,477.9,482.15,488.8,643,3649,1772640.0
2023-10-27,2023-10-27,ELANTAS,B,7405.0,7609.0,7405.0,7576.45,7405.0,81,308,2328448.0
2023-10-27,2023-10-27,DRREDDY,A,5424.55,5449.8,5358.85,5385.55,5424.55,4894,44026,237510141.0
2023-10-27,2023-10-27,EIDPARRY,A,471.55,479.95,469.25,476.2,465.4,793,13928,6603714.0
2023-10-27,2023-10-27,PGHL,A,5019.1,5084.1,5008.65,5081.25,4994.8,50,79,397535.0
2023-10-27,2023-10-27,ELECTCAST,A,82.02,84.95,82.0,83.39,80.9,1585,354758,29734889.0
2023-10-27,2023-10-27,ESABINDIA,A,5553.8,5724.95,5553.8,5698.45,5540.8,367,1080,6098115.0
2023-10-27,2023-10-27,EPL,A,182.75,185.6,182.05,182.9,182.9,855,25575,4703576.0
2023-10-27,2023-10-27,ESTER,B,90.75,92.65,90.25,90.62,89.76,239,5982,546202.0
2023-10-27,2023-10-27,FGP,XT,6.49,6.49,5.89,5.89,6.2,9,1454,8746.0
2023-10-27,2023-10-27,PHCAP,XT,71.0,71.0,70.5,70.5,70.5,8,258,18289.0
2023-10-27,2023-10-27,FINCABLES,A,865.0,899.0,855.0,870.65,851.35,2496,43087,37872129.0
2023-10-27,2023-10-27,COCKERILL,X,2949.15,3074.8,2910.0,2951.65,2949.15,498,6951,20802508.0
2023-10-27,2023-10-27,UFLEX,A,415.7,436.0,415.7,426.3,424.05,188,3076,1314112.0
2023-10-27,2023-10-27,FOSECOIND,B,3240.0,3273.75,3217.2,3231.95,3225.6,54,144,466696.0
2023-10-27,2023-10-27,GOLDENTOBC,Z,49.01,49.01,49.0,49.0,48.79,9,1092,53509.0
