TradDt,BizDt,TckrSymb,SctySrs,OpnPric,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlNbOfTxsExctd,TtlTradgVol,TtlTrfVal
2022-09-21,2022-09-21,ABB,A,3174.95,3199.0,3123.45,3131.3,3147.95,1253,7757,24440676.0
2022-09-21,2022-09-21,AEGISLOG,A,281.05,290.0,275.2,278.75,283.7,2089,67964,19272605.0
2022-09-21,2022-09-21,ARE&M,A,511.35,517.55,507.25,512.35,513.8,2793,37774,19368778.0
2022-09-21,2022-09-21,AMBALALSA,X,30.2,30.45,29.6,30.0,30.25,313,47034,1410659.0
2022-09-21,2022-09-21,HDFC,A,2462.5,2485.3,2440.4,2460.25,2484.8,3034,17899,44040294.0
2022-09-21,2022-09-21,ANDHRAPET,B,94.5,96.9,94.4,95.15,94.95,802,61734,5900445.0
2022-09-21,2022-09-21,ANSALAPI,B,22.35,22.6,21.75,21.75,22.85,250,151782,3382283.0
2022-09-21,2022-09-21,UTIQUE,XT,9.0,9.3,8.65,8.65,9.1,252,52638,465424.0
2022-09-21,2022-09-21,ARUNAHTEL,X,18.54,18.54,16.15,18.2,18.0,46,13991,250151.0
2022-09-21,2022-09-21,BOMDYEING,A,104.75,107.1,103.8,105.2,104.4,4545,380760,40119550.0
2022-09-21,2022-09-21,ASIANHOTNR,B,93.7,93.7,90.35,90.45,92.95,68,3602,326944.0
2022-09-21,2022-09-21,ATUL,A,9350.2,9444.5,9239.9,9290.2,9350.35,299,421,3932399.0
2022-09-21,2022-09-21,ATVPR,XT,9.99,10.25,9.7,10.01,9.95,59,18501,184276.0
2022-09-21,2022-09-21,BAJAJELEC,A,1143.9,1147.2,1082.0,1120.25,1131.2,1256,7367,8205123.0
2022-09-21,2022-09-21,BAJAJHIND,A,11.47,11.77,11.18,11.26,11.47,2437,3086746,35264663.0
2022-09-21,2022-09-21,FORCEMOT,A,1400.0,1404.0,1357.1,1366.25,1387.05,1235,5826,8033512.0
2022-09-21,2022-09-21,BAJFINANCE,A,7630.0,7734.0,7585.4,7688.95,7631.2,6038,34333,263053582.0
2022-09-21,2022-09-21,BALRAMCHIN,A,380.0,385.85,368.45,373.5,377.85,7857,286069,107893768.0
2022-09-21,2022-09-21,BANCOINDIA,B,202.05,203.35,195.0,197.25,201.35,2108,86368,17253308.0
2022-09-21,2022-09-21,ABREL,A,901.1,924.35,881.4,885.4,890.0,1082,8163,7341200.0
2022-09-21,2022-09-21,BANARISUG,B,2986.7,3025.05,2986.7,3000.9,2985.65,18,41,123130.0
2022-09-21,2022-09-21,BASF,A,2987.95,2998.0,2922.05,2932.3,2989.7,3400,8148,24138203.0
2022-09-21,2022-09-21,BATAINDIA,A,1856.1,1904.1,1849.1,1876.6,1853.6,1390,8629,16221381.0
2022-09-21,2022-09-21,BEML,T,1525.3,1580.0,1525.3,1558.8,1543.35,229,2024,3160894.0
2022-09-21,2022-09-21,BEL,A,110.2,110.45,107.7,108.4,110.2,10945,435278,47323273.0
2022-09-21,2022-09-21,BEPL,A,126.1,127.05,124.7,126.0,125.5,733,24576,3088566.0
2022-09-21,2022-09-21,BIHSPONG,XT,9.2,9.2,8.69,8.76,8.95,69,10470,92295.0
2022-09-21,2022-09-21,BIRLACABLE,B,136.5,139.35,133.1,134.6,138.35,526,10776,1468210.0
2022-09-21,2022-09-21,BLUESTARCO,A,1081.0,1097.25,1066.5,1081.0,1091.85,562,4287,4645496.0
2022-09-21,2022-09-21,DISAQ,X,7630.0,7700.0,7580.0,7587.3,7659.75,53,213,1623379.0
2022-09-21,2022-09-21,QUESTCAP,X,242.0,248.75,241.0,248.75,246.6,25,1658,407255.0
2022-09-21,2022-09-21,BPL,B,71.85,76.55,71.85,74.45,74.85,210,9497,711766.0
2022-09-21,2022-09-21,OAL,B,544.55,544.65,505.0,513.1,539.95,687,4595,2388978.0
2022-09-21,2022-09-21,CENTEXT,T,12.29,12.29,11.5,11.6,11.99,137,28354,333614.0
2022-09-21,2022-09-21,CESC,A,81.5,81.5,79.1,79.9,81.5,2107,217885,17446430.0
2022-09-21,2022-09-21,CHAMBLFERT,A,353.0,357.0,342.05,343.5,351.55,3100,80126,28019951.0
2022-09-21,2022-09-21,EXIDEIND,A,166.0,167.4,162.1,162.8,166.35,1974,106367,17466422.0
2022-09-21,2022-09-21,CIPLA,A,1100.0,1101.0,1064.6,1069.0,1091.4,2639,40624,44193242.0
2022-09-21,2022-09-21,DICIND,B,382.1,390.85,382.1,389.65,395.0,6,122,47406.0
2022-09-21,2022-09-21,CRISIL,A,3250.0,3250.0,3170.0,3180.45,3200.75,269,1251,3987113.0
2022-09-21,2022-09-21,CGPOWER,A,255.1,263.0,254.0,261.8,254.1,6576,296393,76734581.0
2022-09-21,2022-09-21,DABUR,A,554.0,568.6,554.0,561.0,555.95,2098,74546,42088899.0
2022-09-21,2022-09-21,DALMIASUG,A,353.4,358.15,340.0,341.5,345.0,1421,19824,6909318.0
2022-09-21,2022-09-21,ARVIND,A,105.05,108.0,102.5,103.9,105.05,2803,172900,18207675.0
2022-09-21,2022-09-21,BHEL,A,60.15,60.45,58.85,59.1,60.1,4735,1509393,89824721.0
2022-09-21,2022-09-21,HINDPETRO,A,235.0,237.4,231.05,231.95,233.65,1457,55793,13065476.0
2022-09-21,2022-09-21,IFCI,A,10.74,10.77,10.39,10.43,10.66,1234,950078,10059731.0
