TradDt,BizDt,TckrSymb,SctySrs,OpnPric,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlNbOfTxsExctd,TtlTradgVol,TtlTrfVal
2022-02-08,2022-02-08,ABB,A,2270.05,2281.05,2196.35,2220.45,2258.45,1702,14310,32105835.0
2022-02-08,2022-02-08,AEGISLOG,A,217.0,219.0,209.3,213.25,215.95,1487,52058,11072419.0
2022-02-08,2022-02-08,ARE&M,A,624.0,625.0,609.2,615.7,620.6,5516,67157,41300197.0
2022-02-08,2022-02-08,AMBALALSA,X,38.4,39.1,37.0,37.4,38.4,1008,195327,7400418.0
2022-02-08,2022-02-08,HDFC,A,2432.35,2451.0,2405.0,2415.3,2429.4,13042,119397,289133503.0
2022-02-08,2022-02-08,ANDHRAPET,B,113.85,116.2,112.0,114.1,113.1,1676,247780,28232341.0
2022-02-08,2022-02-08,ANSALAPI,B,17.45,17.55,16.35,16.6,17.1,206,67210,1139090.0
2022-02-08,2022-02-08,UTIQUE,XT,9.07,9.07,8.21,8.21,8.64,903,202295,1773289.0
2022-02-08,2022-02-08,ARUNAHTEL,XT,10.55,10.55,9.83,10.1,10.34,68,42565,425099.0
2022-02-08,2022-02-08,BOMDYEING,A,126.5,126.75,118.3,119.5,125.2,6280,659976,80396474.0
2022-02-08,2022-02-08,ASIANHOTNR,B,82.0,82.0,79.9,80.3,81.45,93,2301,186374.0
2022-02-08,2022-02-08,ATUL,A,9290.0,9374.95,9203.0,9325.9,9254.75,665,1073,9967280.0
2022-02-08,2022-02-08,ATVPR,XT,15.5,15.9,15.2,15.6,15.15,215,112314,1769720.0
2022-02-08,2022-02-08,BAJAJELEC,A,1213.2,1254.75,1202.8,1219.4,1222.2,4315,36910,45085778.0
2022-02-08,2022-02-08,BAJAJHIND,A,17.0,17.0,16.2,16.45,16.8,2725,1263853,20886423.0
2022-02-08,2022-02-08,FORCEMOT,A,1205.0,1205.0,1165.0,1176.4,1176.75,481,2684,3162955.0
2022-02-08,2022-02-08,BAJFINANCE,A,6970.0,7145.0,6914.05,7051.05,6930.65,17703,105136,738548490.0
2022-02-08,2022-02-08,BALRAMCHIN,A,448.0,448.15,419.0,427.3,444.7,4793,193808,83260868.0
2022-02-08,2022-02-08,BANCOINDIA,B,163.1,165.0,160.35,161.35,163.4,509,11001,1779126.0
2022-02-08,2022-02-08,ABREL,A,868.9,869.2,832.0,837.8,860.85,716,9286,7857257.0
2022-02-08,2022-02-08,BANARISUG,A,2885.0,2939.45,2805.0,2826.95,2886.65,88,154,440558.0
2022-02-08,2022-02-08,BASF,A,3130.1,3165.0,3083.25,3148.9,3102.4,649,2041,6388187.0
