TradDt,BizDt,TckrSymb,SctySrs,OpnPric,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlNbOfTxsExctd,TtlTradgVol,TtlTrfVal
2021-08-05,2021-08-05,ABB,A,1648.0,1675.05,1632.85,1663.2,1638.35,1215,5656,9348489.0
2021-08-05,2021-08-05,AEGISLOG,A,290.0,291.0,278.45,281.45,289.9,2932,73221,20657771.0
2021-08-05,2021-08-05,ARE&M,A,721.2,725.85,711.45,718.15,721.1,1491,28601,20493226.0
2021-08-05,2021-08-05,AMBALALSA,X,32.0,32.0,30.85,30.9,32.45,1264,233522,7242641.0
2021-08-05,2021-08-05,HDFC,A,2686.0,2689.0,2644.85,2660.8,2675.75,4606,60817,161954426.0
2021-08-05,2021-08-05,ANDHRAPET,XT,171.0,183.3,165.9,182.45,174.6,3170,592849,104751525.0
2021-08-05,2021-08-05,ANSALAPI,B,9.46,10.0,9.08,9.96,9.53,258,261855,2527833.0
2021-08-05,2021-08-05,UTIQUE,X,3.45,3.45,3.35,3.35,3.52,65,26884,90173.0
2021-08-05,2021-08-05,ARUNAHTEL,XT,17.0,17.0,17.0,17.0,17.85,13,2263,38471.0
2021-08-05,2021-08-05,BOMDYEING,A,102.95,103.75,98.75,101.9,102.75,5968,827546,83360704.0
2021-08-05,2021-08-05,ASIANHOTNR,B,89.85,89.85,86.1,86.65,88.05,39,286,25031.0
2021-08-05,2021-08-05,ATUL,A,9029.0,9131.0,8910.0,9103.9,9079.6,191,20336,185251181.0
2021-08-05,2021-08-05,ATVPR,XT,10.7,11.7,10.7,10.98,11.22,72,17943,196217.0
2021-08-05,2021-08-05,BAJAJELEC,A,1130.0,1157.3,1129.25,1134.35,1128.2,680,7625,8682830.0
2021-08-05,2021-08-05,BAJAJHIND,T,15.75,16.15,15.65,16.05,16.45,4822,1401548,22095435.0
2021-08-05,2021-08-05,FORCEMOT,A,1520.0,1520.4,1472.55,1484.45,1517.0,792,5114,7628419.0
2021-08-05,2021-08-05,BAJFINANCE,A,6398.7,6398.7,6231.75,6247.85,6360.95,6281,53248,334276155.0
2021-08-05,2021-08-05,BALRAMCHIN,A,349.75,359.0,335.5,353.75,344.45,2030,63815,22108596.0
2021-08-05,2021-08-05,BANCOINDIA,B,165.1,168.65,161.0,167.4,168.3,1902,43573,7152402.0
2021-08-05,2021-08-05,ABREL,A,788.95,788.95,759.0,765.0,781.6,2938,59476,45706839.0
2021-08-05,2021-08-05,BANARISUG,A,1912.95,1912.95,1870.0,1904.45,1919.7,118,739,1401394.0
2021-08-05,2021-08-05,BASF,A,2889.5,2889.75,2818.45,2863.0,2874.25,468,1263,3598162.0
2021-08-05,2021-08-05,BATAINDIA,A,1665.0,1684.2,1638.4,1651.75,1652.6,1586,20402,33883285.0
2021-08-05,2021-08-05,BEML,A,1347.95,1347.95,1316.6,1340.2,1339.8,855,9700,12917463.0
2021-08-05,2021-08-05,BEL,A,177.25,179.15,174.2,176.7,175.4,2903,289973,51224096.0
2021-08-05,2021-08-05,BEPL,A,203.5,203.85,194.25,202.2,200.15,2664,179775,35922426.0
2021-08-05,2021-08-05,TATASTLBSL,B,99.9,101.0,97.2,98.55,97.65,11898,993464,98337459.0
2021-08-05,2021-08-05,BIHSPONG,XT,10.25,10.3,9.54,9.68,10.04,144,43435,417223.0
2021-08-05,2021-08-05,BIRLACABLE,T,100.2,103.9,97.65,101.4,102.75,221,11378,1128207.0
2021-08-05,2021-08-05,BLUESTARCO,A,845.0,871.75,828.45,856.9,841.2,1859,14604,12397878.0
2021-08-05,2021-08-05,DISAQ,X,5401.0,5499.0,5310.0,5390.9,5490.9,46,262,1422201.0
2021-08-05,2021-08-05,QUESTCAP,X,199.7,200.0,197.05,199.05,199.2,39,2381,473771.0
2021-08-05,2021-08-05,BPL,B,40.75,40.75,38.5,38.8,39.7,530,34457,1343238.0
2021-08-05,2021-08-05,OAL,B,911.45,911.45,875.0,878.05,898.6,441,1899,1681445.0
2021-08-05,2021-08-05,CENTEXT,B,9.16,9.59,9.15,9.34,9.36,137,55179,513216.0
2021-08-05,2021-08-05,CESC,A,794.9,810.0,762.0,770.55,788.7,4895,48845,37783144.0
2021-08-05,2021-08-05,CHAMBLFERT,A,318.2,323.55,314.25,319.55,317.7,3233,136652,43647127.0
2021-08-05,2021-08-05,EXIDEIND,A,173.1,173.25,170.5,171.8,172.85,8942,380353,65152613.0
2021-08-05,2021-08-05,CIPLA,A,944.9,952.85,932.0,945.2,939.6,5850,227413,214753421.0
2021-08-05,2021-08-05,DICIND,B,527.9,528.0,494.45,505.9,521.5,211,1907,960923.0
2021-08-05,2021-08-05,CRISIL,A,2900.55,2906.45,2796.45,2811.75,2895.6,1099,4342,12278459.0
2021-08-05,2021-08-05,CGPOWER,T,90.7,90.7,83.2,85.9,87.55,2662,636938,55451010.0
2021-08-05,2021-08-05,DABUR,A,594.0,596.2,586.0,589.45,588.0,3270,104625,61823968.0
2021-08-05,2021-08-05,DALMIASUG,A,458.05,460.5,442.0,452.75,462.4,1239,16467,7385406.0
2021-08-05,2021-08-05,ARVIND,A,107.75,108.65,102.8,105.45,108.15,4146,436979,45936072.0
2021-08-05,2021-08-05,BALARPURIND,Z,1.5,1.53,1.41,1.41,1.48,529,1614749,2304938.0
2021-08-05,2021-08-05,BHEL,A,57.3,57.55,55.0,57.2,58.0,25848,6930305,388979472.0
2021-08-05,2021-08-05,HINDPETRO,A,269.0,270.75,262.45,264.95,271.75,3061,180029,47860021.0
2021-08-05,2021-08-05,IFCI,A,13.8,13.81,13.25,13.49,13.81,2608,640244,8603426.0
2021-08-05,2021-08-05,MTNL,B,20.0,20.3,19.0,19.35,20.0,1481,444039,8551531.0
2021-08-05,2021-08-05,MRPL,A,43.9,43.9,42.2,42.35,43.3,1749,233941,9974251.0
2021-08-05,2021-08-05,CHENNPETRO,A,114.7,115.1,110.85,112.7,114.55,1647,66771,7525685.0
2021-08-05,2021-08-05,RELCAPITAL,B,17.3,17.3,16.3,16.3,17.15,1505,550140,9059308.0
2021-08-05,2021-08-05,SBIN,A,460.2,462.6,438.5,441.85,457.05,48598,3082205,1379737522.0
2021-08-05,2021-08-05,SAIL,A,138.85,143.85,133.7,143.05,137.65,29606,6369223,892316767.0
2021-08-05,2021-08-05,TITAN,A,1821.95,1822.0,1764.25,1799.05,1799.8,7283,94815,169561316.0
2021-08-05,2021-08-05,IDBI,A,37.75,37.75,37.05,37.2,37.7,2227,693458,25884383.0
2021-08-05,2021-08-05,DCW,B,38.0,38.15,36.5,36.7,38.0,3447,858503,31820480.0
2021-08-05,2021-08-05,DHAMPURSUG,A,326.5,332.5,317.25,320.45,329.4,1930,48918,15736459.0
2021-08-05,2021-08-05,DIAMINESQ,X,339.5,339.5,318.1,325.55,335.0,387,15932,5175751.0
2021-08-05,2021-08-05,ELANTAS,A,3856.05,3868.65,3785.0,3822.2,3895.2,367,1898,7248404.0
2021-08-05,2021-08-05,DRREDDY,A,4808.0,4808.0,4744.0,4783.3,4771.3,6491,68059,325965236.0
2021-08-05,2021-08-05,EIDPARRY,A,424.6,425.5,410.25,417.6,423.4,857,17671,7338001.0
2021-08-05,2021-08-05,PGHL,A,5539.4,5549.95,5470.0,5526.8,5501.7,221,461,2539845.0
