TradDt,BizDt,TckrSymb,SctySrs,OpnPric,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlNbOfTxsExctd,TtlTradgVol,TtlTrfVal
2021-07-01,2021-07-01,ABB,A,1819.65,1826.1,1780.05,1792.05,1806.05,757,8965,16246432.0
2021-07-01,2021-07-01,AEGISLOG,A,345.0,362.25,345.0,357.65,342.8,3074,95922,34299617.0
2021-07-01,2021-07-01,ARE&M,A,749.7,749.7,742.5,744.85,744.9,1187,22591,16828110.0
2021-07-01,2021-07-01,AMBALALSA,X,35.0,35.35,33.8,33.95,34.85,1717,381483,13084161.0
2021-07-01,2021-07-01,HDFC,A,2489.0,2489.95,2456.5,2460.15,2474.25,2973,26940,66470141.0
2021-07-01,2021-07-01,ANDHRAPET,X,120.0,120.8,115.0,117.25,117.75,2281,331896,39531178.0
2021-07-01,2021-07-01,ANSALAPI,T,8.55,8.55,8.01,8.11,8.3,79,30811,251446.0
2021-07-01,2021-07-01,UTIQUE,X,3.48,3.48,3.48,3.48,3.55,22,7613,26493.0
2021-07-01,2021-07-01,ARUNAHTEL,XT,14.91,14.91,14.91,14.91,14.62,7,2663,39705.0
2021-07-01,2021-07-01,BOMDYEING,A,87.7,87.7,84.7,85.05,86.25,2296,382690,33028742.0
2021-07-01,2021-07-01,ASIANHOTNR,B,92.0,92.0,89.1,90.95,91.0,42,1073,97213.0
2021-07-01,2021-07-01,ATUL,A,8962.85,8975.8,8886.7,8948.8,8972.55,273,508,4535065.0
2021-07-01,2021-07-01,ATVPR,XT,9.32,9.32,9.1,9.32,8.88,95,107690,1003376.0
2021-07-01,2021-07-01,BAJAJELEC,A,1038.95,1050.0,1024.55,1044.2,1027.6,2724,13627,14093016.0
2021-07-01,2021-07-01,BAJAJHIND,A,21.45,21.45,20.5,21.45,20.46,5199,19001888,406752574.0
2021-07-01,2021-07-01,FORCEMOT,A,1218.3,1232.6,1211.0,1216.4,1211.75,380,2322,2827908.0
2021-07-01,2021-07-01,BAJFINANCE,A,6049.7,6049.7,5941.0,5967.25,6016.15,7833,55334,330984473.0
2021-07-01,2021-07-01,BALRAMCHIN,A,362.5,363.25,350.1,357.45,355.85,3514,109004,38776017.0
2021-07-01,2021-07-01,BANCOINDIA,B,158.0,163.8,158.0,161.35,157.85,1294,41353,6700758.0
2021-07-01,2021-07-01,ABREL,A,622.65,624.4,615.4,617.3,614.5,886,23817,14746908.0
2021-07-01,2021-07-01,BANARISUG,A,1880.15,1889.75,1820.6,1824.55,1865.0,84,254,468758.0
2021-07-01,2021-07-01,BASF,A,2614.85,2635.9,2566.65,2580.95,2598.8,649,2622,6821501.0
2021-07-01,2021-07-01,BATAINDIA,A,1593.75,1601.0,1583.9,1596.45,1596.85,2062,17395,27716001.0
2021-07-01,2021-07-01,BEML,A,1380.9,1380.9,1335.0,1355.1,1336.3,2432,39192,53372889.0
2021-07-01,2021-07-01,BEL,A,178.0,185.8,177.15,184.7,178.0,10620,1499888,274398920.0
2021-07-01,2021-07-01,BEPL,A,178.45,179.35,175.15,176.15,176.45,2401,172602,30686652.0
2021-07-01,2021-07-01,TATASTLBSL,B,89.15,91.1,88.1,88.35,89.7,9476,751117,66764314.0
2021-07-01,2021-07-01,BIHSPONG,XT,11.54,11.54,11.54,11.54,11.77,29,9060,104552.0
2021-07-01,2021-07-01,BIRLACABLE,T,115.0,115.0,109.0,112.55,114.5,458,27490,3067312.0
2021-07-01,2021-07-01,BLUESTARCO,A,817.25,826.75,813.6,820.05,815.8,551,4120,3370440.0
2021-07-01,2021-07-01,DISAQ,X,5450.0,5489.0,5326.0,5342.6,5429.9,105,420,2286435.0
2021-07-01,2021-07-01,QUESTCAP,XT,194.4,194.4,191.7,192.75,193.5,18,2114,406275.0
2021-07-01,2021-07-01,BPL,B,35.55,36.45,35.05,35.8,35.65,611,37513,1348008.0
2021-07-01,2021-07-01,OAL,B,769.45,777.55,760.4,774.25,765.05,126,732,564522.0
2021-07-01,2021-07-01,CENTEXT,B,9.56,10.42,9.56,9.95,9.98,151,56741,568808.0
2021-07-01,2021-07-01,CESC,A,772.95,774.0,766.0,770.1,770.05,1084,13713,10567224.0
2021-07-01,2021-07-01,CHAMBLFERT,A,308.8,308.8,298.8,299.65,306.4,2550,124730,37603037.0
2021-07-01,2021-07-01,EXIDEIND,A,182.25,183.0,181.15,181.8,182.25,2001,111710,20344969.0
2021-07-01,2021-07-01,CIPLA,A,980.0,980.0,966.95,978.25,971.95,5591,123818,120658632.0
2021-07-01,2021-07-01,DICIND,B,475.1,489.95,473.0,480.25,473.1,142,1318,635467.0
2021-07-01,2021-07-01,CRISIL,A,2559.8,2589.0,2532.0,2575.0,2542.8,778,3750,9587118.0
2021-07-01,2021-07-01,CGPOWER,T,80.1,80.1,77.0,79.1,79.2,962,134655,10642693.0
2021-07-01,2021-07-01,DABUR,A,570.3,592.25,570.3,590.0,568.8,10742,308308,180341039.0
2021-07-01,2021-07-01,DALMIASUG,A,479.0,479.0,458.05,470.75,469.8,1623,35287,16540374.0
2021-07-01,2021-07-01,ARVIND,A,80.4,80.8,77.7,78.0,78.55,1285,107906,8491164.0
2021-07-01,2021-07-01,BALARPURIND,Z,1.52,1.6,1.51,1.51,1.58,839,5227532,7969955.0
2021-07-01,2021-07-01,BHEL,A,65.8,65.8,64.7,64.9,65.8,10648,5421936,352764053.0
