TradDt,BizDt,TckrSymb,SctySrs,OpnPric,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlNbOfTxsExctd,TtlTradgVol,TtlTrfVal
2020-11-19,2020-11-19,ABB,B,1080.0,1087.0,1035.1,1044.75,1078.85,1116,11243,11968415.0
2020-11-19,2020-11-19,AEGISLOG,A,222.75,226.6,215.9,218.8,223.1,793,9493,2101985.0
2020-11-19,2020-11-19,ARE&M,A,833.0,849.05,830.65,838.95,833.9,1211,48069,40406261.0
2020-11-19,2020-11-19,AMBALALSA,X,21.5,21.5,20.2,20.25,21.25,267,115389,2381047.0
2020-11-19,2020-11-19,HDFC,A,2340.0,2351.25,2310.75,2324.7,2363.6,8234,761693,1783280696.0
2020-11-19,2020-11-19,ANDHRAPET,X,33.1,36.2,33.1,33.65,34.5,370,138551,4841813.0
2020-11-19,2020-11-19,ANSALAPI,B,4.31,4.41,4.19,4.2,4.41,54,19862,84024.0
2020-11-19,2020-11-19,ARUNAHTEL,XT,5.5,5.77,5.5,5.77,5.5,8,1290,7416.0
2020-11-19,2020-11-19,BOMDYEING,A,67.05,72.0,67.0,68.95,67.7,6067,765686,53668725.0
2020-11-19,2020-11-19,ASIANHOTNR,B,58.05,59.5,56.0,56.35,58.35,52,2717,158936.0
2020-11-19,2020-11-19,ATUL,A,6482.0,6632.0,6482.0,6521.3,6504.05,394,1095,7194359.0
2020-11-19,2020-11-19,ATVPR,XT,4.33,4.54,4.33,4.43,4.33,68,64947,291160.0
2020-11-19,2020-11-19,AUTOLITEI,B,18.75,20.0,18.75,19.05,19.85,20,791,15180.0
2020-11-19,2020-11-19,BAJAJELEC,A,564.55,582.75,555.0,559.25,570.6,870,13243,7533632.0
2020-11-19,2020-11-19,BAJAJHIND,B,4.45,4.59,4.35,4.47,4.46,870,933618,4197442.0
2020-11-19,2020-11-19,FORCEMOT,A,1140.05,1158.0,1124.05,1129.15,1150.9,1099,8116,9246094.0
2020-11-19,2020-11-19,BAJFINANCE,A,4625.0,4782.2,4513.35,4534.1,4655.4,34485,340883,1597246605.0
2020-11-19,2020-11-19,BALRAMCHIN,A,150.0,151.1,148.65,149.1,150.0,634,19546,2928392.0
2020-11-19,2020-11-19,BANCOINDIA,B,113.1,124.75,107.5,118.1,114.2,3696,161606,19278803.0
2020-11-19,2020-11-19,ABREL,A,338.95,346.0,329.75,332.85,337.5,3822,126377,42781056.0
2020-11-19,2020-11-19,BANARISUG,B,1300.2,1325.0,1300.0,1320.0,1300.0,17,131,170999.0
2020-11-19,2020-11-19,BASF,A,1501.0,1513.3,1471.0,1494.2,1501.25,445,1911,2857942.0
2020-11-19,2020-11-19,BATAINDIA,A,1443.0,1504.8,1433.95,1499.55,1431.45,15559,194108,287229937.0
2020-11-19,2020-11-19,BEML,A,630.5,698.7,630.5,654.25,635.3,3672,80257,53960280.0
2020-11-19,2020-11-19,BEL,A,96.65,107.55,95.8,103.1,96.65,19576,3600151,373506246.0
2020-11-19,2020-11-19,BEPL,B,100.8,106.8,99.1,104.4,99.85,2437,202002,21014474.0
2020-11-19,2020-11-19,TATASTLBSL,B,31.6,32.85,31.0,31.75,31.65,837,199824,6435608.0
2020-11-19,2020-11-19,BIHSPONG,XT,1.42,1.44,1.4,1.44,1.42,16,48750,70129.0
2020-11-19,2020-11-19,BIRLACABLE,B,54.95,54.95,50.2,50.55,51.9,104,4631,239042.0
2020-11-19,2020-11-19,BLUESTARCO,A,712.0,737.0,711.4,729.3,714.0,1509,9504,6927586.0
2020-11-19,2020-11-19,DISAQ,X,3625.0,3725.0,3600.0,3601.0,3600.0,26,119,434086.0
2020-11-19,2020-11-19,QUESTCAP,X,74.75,74.75,70.55,72.4,74.5,16,1991,143405.0
2020-11-19,2020-11-19,BPL,B,20.6,20.8,19.8,20.1,20.6,172,22802,462864.0
2020-11-19,2020-11-19,OAL,B,461.75,475.0,449.0,464.55,462.75,464,3622,1679363.0
2020-11-19,2020-11-19,CENTEXT,B,3.85,3.99,3.54,3.6,3.79,52,10409,38365.0
2020-11-19,2020-11-19,CESC,A,582.0,589.0,579.4,581.35,581.6,821,30149,17590728.0
2020-11-19,2020-11-19,CHAMBLFERT,A,181.05,184.4,178.2,179.25,185.35,1574,56074,10152260.0
2020-11-19,2020-11-19,EXIDEIND,A,170.0,172.85,167.6,170.3,170.3,1572,95114,16251471.0
2020-11-19,2020-11-19,CIPLA,A,743.35,751.5,738.0,741.9,743.35,8942,308696,229851837.0
2020-11-19,2020-11-19,DICIND,B,370.3,375.0,362.35,372.4,370.45,38,298,110606.0
2020-11-19,2020-11-19,CRISIL,A,2028.5,2064.55,2003.55,2025.95,2045.85,398,2911,5906445.0
2020-11-19,2020-11-19,CGPOWER,B,37.2,37.75,35.05,35.3,36.85,3061,3254213,118670237.0
2020-11-19,2020-11-19,DABUR,A,505.2,510.0,500.95,507.45,505.1,3348,119698,60723130.0
2020-11-19,2020-11-19,DALMIASUG,B,130.0,132.05,129.6,130.0,130.95,96,4498,589396.0
2020-11-19,2020-11-19,ARVIND,A,42.8,43.1,41.3,42.0,42.65,1181,403460,16950720.0
2020-11-19,2020-11-19,BALARPURIND,B,1.17,1.18,1.15,1.16,1.17,161,497229,582516.0
2020-11-19,2020-11-19,BHEL,A,28.35,30.15,28.2,29.15,28.5,13138,6857406,200014968.0
2020-11-19,2020-11-19,HINDPETRO,A,212.55,218.2,212.1,213.3,213.85,4567,268626,57773359.0
2020-11-19,2020-11-19,IFCI,A,6.05,6.24,6.0,6.06,6.03,10069,600446,3682410.0
2020-11-19,2020-11-19,MTNL,B,9.5,9.64,9.45,9.51,9.53,3947,84944,811602.0
2020-11-19,2020-11-19,MRPL,A,28.1,28.5,27.8,27.95,28.0,653,138404,3888938.0
2020-11-19,2020-11-19,CHENNPETRO,A,81.7,83.65,80.2,83.05,81.0,1261,144223,11861219.0
2020-11-19,2020-11-19,RELCAPITAL,B,8.4,8.42,8.26,8.39,8.28,331,115939,967544.0
2020-11-19,2020-11-19,SBIN,A,247.5,251.75,239.0,239.75,252.05,46550,5483543,1351119219.0
