TradDt,BizDt,TckrSymb,SctySrs,OpnPric,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlNbOfTxsExctd,TtlTradgVol,TtlTrfVal
2021-10-29,2021-10-29,ABB,A,1975.05,2152.5,1949.15,2109.7,1985.95,9790,272248,546859582.0
2021-10-29,2021-10-29,AEGISLOG,A,225.0,225.0,210.9,212.35,220.3,1153,31906,6870738.0
2021-10-29,2021-10-29,ARE&M,A,682.0,695.0,673.3,681.35,685.5,7973,211282,143982590.0
2021-10-29,2021-10-29,AMBALALSA,X,29.35,29.5,28.8,29.1,29.3,776,129289,3766747.0
2021-10-29,2021-10-29,HDFC,A,2870.0,2888.05,2791.65,2843.8,2900.5,5888,44665,126975622.0
2021-10-29,2021-10-29,ANDHRAPET,XT,135.6,138.5,133.7,135.9,136.45,860,97688,13220430.0
2021-10-29,2021-10-29,ANSALAPI,B,12.17,12.97,11.9,12.44,12.22,127,40821,511602.0
2021-10-29,2021-10-29,UTIQUE,X,3.78,3.78,3.25,3.43,3.5,457,33024,111884.0
2021-10-29,2021-10-29,ARUNAHTEL,XT,16.75,17.5,15.9,16.0,16.7,141,10853,179822.0
2021-10-29,2021-10-29,BOMDYEING,A,93.45,93.55,88.1,91.9,93.55,5596,701498,64583819.0
2021-10-29,2021-10-29,ASIANHOTNR,B,80.35,87.15,80.35,85.0,84.5,60,2170,182695.0
2021-10-29,2021-10-29,ATUL,A,9855.0,9962.65,8869.8,9130.3,9855.3,4770,9850,91534570.0
2021-10-29,2021-10-29,ATVPR,XT,10.15,10.48,9.71,10.0,10.07,47,13626,136967.0
2021-10-29,2021-10-29,BAJAJELEC,A,1138.0,1149.6,1083.0,1106.95,1126.45,3200,25428,28480265.0
2021-10-29,2021-10-29,BAJAJHIND,A,13.85,13.85,13.15,13.45,13.6,679,338181,4530463.0
2021-10-29,2021-10-29,FORCEMOT,A,1425.0,1440.0,1401.0,1410.85,1437.9,632,2256,3211482.0
2021-10-29,2021-10-29,BAJFINANCE,A,7489.0,7547.75,7145.75,7402.35,7485.55,13506,74541,553702713.0
2021-10-29,2021-10-29,BALRAMCHIN,A,325.0,330.0,317.65,326.6,325.4,2324,60604,19759375.0
2021-10-29,2021-10-29,BANCOINDIA,B,181.05,185.7,180.1,184.6,182.45,466,5419,991874.0
2021-10-29,2021-10-29,ABREL,A,792.05,809.7,775.2,781.5,791.15,3291,46488,36786834.0
2021-10-29,2021-10-29,BANARISUG,A,2179.8,2269.0,2160.7,2259.3,2228.3,18,33,73158.0
2021-10-29,2021-10-29,BASF,A,3238.3,3269.0,3157.75,3224.05,3238.95,861,2653,8555832.0
2021-10-29,2021-10-29,BATAINDIA,A,1963.35,2009.25,1930.0,1979.95,1963.35,3059,64218,126178979.0
2021-10-29,2021-10-29,BEML,A,1611.05,1643.0,1567.55,1604.8,1611.25,1380,7599,12206899.0
2021-10-29,2021-10-29,BEL,A,198.0,218.65,183.45,206.9,200.4,24455,1954138,404943351.0
2021-10-29,2021-10-29,BEPL,A,179.0,180.7,173.5,177.35,177.35,1505,85753,15197220.0
2021-10-29,2021-10-29,TATASTLBSL,T,85.9,88.8,85.3,86.25,85.65,1373,167445,14547248.0
2021-10-29,2021-10-29,BIHSPONG,XT,9.33,9.6,9.01,9.15,9.33,80,6915,63998.0
2021-10-29,2021-10-29,BIRLACABLE,B,84.0,86.05,82.95,83.65,84.9,204,5579,473002.0
2021-10-29,2021-10-29,BLUESTARCO,A,940.0,974.9,924.05,959.85,935.9,1688,13412,12814860.0
2021-10-29,2021-10-29,DISAQ,X,5102.0,5299.0,4947.0,5250.85,4999.95,201,2039,10567093.0
2021-10-29,2021-10-29,QUESTCAP,X,313.0,313.0,301.85,311.05,312.0,28,415,128864.0
2021-10-29,2021-10-29,BPL,T,95.7,95.7,95.7,95.7,100.7,85,3077,294468.0
2021-10-29,2021-10-29,OAL,B,776.05,796.9,761.6,768.0,777.05,1501,9036,7024608.0
2021-10-29,2021-10-29,CENTEXT,B,8.8,8.8,7.92,8.15,8.65,253,70985,591379.0
2021-10-29,2021-10-29,CESC,A,90.8,90.8,86.65,87.15,89.2,2324,192200,16883751.0
2021-10-29,2021-10-29,CHAMBLFERT,A,361.0,372.15,341.35,369.5,358.4,5338,211731,75612265.0
2021-10-29,2021-10-29,EXIDEIND,A,172.0,174.95,170.1,172.95,172.2,5995,329094,56945598.0
2021-10-29,2021-10-29,CIPLA,A,892.05,916.95,885.95,906.5,891.8,5590,112628,101705805.0
2021-10-29,2021-10-29,DICIND,B,430.25,437.95,420.05,429.0,430.25,38,953,408948.0
2021-10-29,2021-10-29,CRISIL,A,2778.5,2820.55,2754.65,2803.35,2796.9,562,1320,3681813.0
2021-10-29,2021-10-29,CGPOWER,T,150.0,155.0,143.05,145.45,150.15,1469,167724,24484172.0
2021-10-29,2021-10-29,DABUR,A,586.1,593.65,582.5,586.3,590.1,4652,91792,53968494.0
2021-10-29,2021-10-29,DALMIASUG,A,402.0,402.0,390.6,394.5,399.2,598,5234,2077168.0
2021-10-29,2021-10-29,ARVIND,A,130.95,136.2,126.4,131.65,130.95,2900,216005,28576075.0
2021-10-29,2021-10-29,BALARPURIND,Z,1.09,1.13,1.09,1.11,1.14,327,1206312,1322434.0
2021-10-29,2021-10-29,BHEL,A,67.75,69.35,63.75,68.25,68.0,20868,6131963,410654777.0
2021-10-29,2021-10-29,HINDPETRO,A,317.0,320.0,306.5,310.55,317.2,4396,272228,85425039.0
2021-10-29,2021-10-29,IFCI,A,12.25,12.51,12.07,12.23,12.25,11708,421660,5183283.0
