TradDt,BizDt,TckrSymb,SctySrs,OpnPric,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlNbOfTxsExctd,TtlTradgVol,TtlTrfVal
2022-09-29,2022-09-29,ABB,A,3030.05,3041.95,2974.2,2999.0,3008.5,2063,7802,23429661.0
2022-09-29,2022-09-29,AEGISLOG,A,264.5,268.4,261.45,263.2,261.2,1814,34761,9199535.0
2022-09-29,2022-09-29,ARE&M,A,490.0,493.6,481.0,482.85,486.0,3247,40448,19642510.0
2022-09-29,2022-09-29,AMBALALSA,X,29.05,29.1,28.55,28.65,28.8,229,34993,1007748.0
2022-09-29,2022-09-29,HDFC,A,2263.0,2273.65,2231.0,2238.6,2243.95,2614,26136,58957726.0
2022-09-29,2022-09-29,ANDHRAPET,B,90.9,90.9,88.0,88.5,88.65,635,42283,3772094.0
2022-09-29,2022-09-29,ANSALAPI,T,22.0,22.15,21.1,21.7,21.7,48,11698,252615.0
2022-09-29,2022-09-29,UTIQUE,XT,8.4,8.63,8.11,8.23,8.23,175,58942,493373.0
2022-09-29,2022-09-29,ARUNAHTEL,X,17.15,17.39,16.0,16.5,16.8,18,4964,81736.0
2022-09-29,2022-09-29,BOMDYEING,A,95.25,97.0,94.65,95.9,94.85,1053,108559,10409163.0
2022-09-29,2022-09-29,ASIANHOTNR,B,83.05,85.7,81.5,84.65,82.95,30,1527,126300.0
2022-09-29,2022-09-29,ATUL,A,8949.2,8949.2,8747.9,8895.65,8822.65,656,1213,10755835.0
2022-09-29,2022-09-29,ATVPR,XT,9.99,9.99,9.18,9.6,9.58,44,5907,56139.0
2022-09-29,2022-09-29,BAJAJELEC,A,1090.1,1149.55,1090.1,1137.25,1091.35,2174,13995,15759353.0
2022-09-29,2022-09-29,BAJAJHIND,A,10.32,10.47,10.06,10.24,10.26,1920,973447,10010819.0
2022-09-29,2022-09-29,FORCEMOT,A,1262.9,1262.9,1217.0,1226.1,1223.05,856,3837,4746716.0
2022-09-29,2022-09-29,BAJFINANCE,A,7300.0,7315.95,7090.0,7104.2,7202.15,4336,25785,185117404.0
2022-09-29,2022-09-29,BALRAMCHIN,A,344.05,350.9,339.3,341.45,344.0,2795,58140,20066369.0
2022-09-29,2022-09-29,BANCOINDIA,B,185.35,187.0,182.75,183.25,182.9,813,26205,4851240.0
2022-09-29,2022-09-29,ABREL,A,828.05,838.0,818.85,823.45,824.75,587,5293,4387534.0
2022-09-29,2022-09-29,BANARISUG,B,2830.0,2833.05,2830.0,2833.05,2813.95,2,2,5663.0
2022-09-29,2022-09-29,BASF,A,2941.2,3010.0,2941.2,2987.65,2929.15,675,2238,6666619.0
2022-09-29,2022-09-29,BATAINDIA,A,1798.25,1805.95,1756.95,1786.55,1782.35,1756,11291,20076792.0
2022-09-29,2022-09-29,BEML,A,1456.15,1495.05,1456.15,1481.6,1453.0,570,2895,4279702.0
2022-09-29,2022-09-29,BEL,A,99.6,100.7,98.3,99.1,99.05,5427,438863,43625912.0
