TradDt,BizDt,TckrSymb,SctySrs,OpnPric,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlNbOfTxsExctd,TtlTradgVol,TtlTrfVal
2023-05-12,2023-05-12,ABB,A,3859.95,3955.0,3847.35,3942.65,3861.1,1766,11631,45547079.0
2023-05-12,2023-05-12,AEGISLOG,A,387.0,387.45,373.55,378.0,387.2,1091,12422,4743687.0
2023-05-12,2023-05-12,ARE&M,A,622.7,639.0,622.0,626.05,630.4,3202,52035,32947122.0
2023-05-12,2023-05-12,AMBALALSA,X,22.3,22.75,22.3,22.46,22.74,160,48828,1099823.0
2023-05-12,2023-05-12,HDFC,A,2764.95,2785.0,2749.3,2776.5,2767.8,3274,35268,97763932.0
2023-05-12,2023-05-12,ANDHRAPET,X,64.03,64.35,63.02,63.62,64.03,281,19203,1225675.0
2023-05-12,2023-05-12,ANSALAPI,T,10.4,10.61,9.61,9.69,10.11,80,53352,532520.0
2023-05-12,2023-05-12,UTIQUE,X,5.29,5.9,5.17,5.25,5.29,201,104702,562869.0
2023-05-12,2023-05-12,ARUNAHTEL,XT,19.99,21.85,19.99,20.26,21.04,181,37716,761657.0
2023-05-12,2023-05-12,BOMDYEING,B,85.0,85.48,83.32,83.67,84.96,376,47786,4026202.0
2023-05-12,2023-05-12,ASIANHOTNR,T,152.1,159.3,152.1,159.3,159.15,5,313,49457.0
2023-05-12,2023-05-12,ATUL,A,6900.05,6956.05,6860.0,6944.85,6913.4,381,930,6431320.0
2023-05-12,2023-05-12,ATVPR,XT,8.46,8.46,8.46,8.46,8.06,20,9337,78991.0
2023-05-12,2023-05-12,BAJAJELEC,A,1190.0,1213.0,1167.0,1171.8,1190.75,940,7584,9028204.0
2023-05-12,2023-05-12,BAJAJHIND,A,13.82,13.95,13.51,13.67,13.81,2212,1259016,17304001.0
2023-05-12,2023-05-12,FORCEMOT,B,1340.7,1377.55,1337.65,1369.95,1339.3,860,4863,6614490.0
2023-05-12,2023-05-12,BAJFINANCE,A,6650.0,6730.75,6607.45,6713.05,6660.25,3666,21915,146825248.0
2023-05-12,2023-05-12,BALRAMCHIN,A,402.6,415.05,383.5,386.65,408.45,2981,116777,46109567.0
2023-05-12,2023-05-12,BANCOINDIA,B,273.2,278.95,266.75,270.95,271.2,3129,107705,29483362.0
2023-05-12,2023-05-12,ABREL,A,773.05,784.95,771.15,773.25,782.7,757,12063,9369109.0
2023-05-12,2023-05-12,BANARISUG,B,2820.0,2843.25,2773.05,2778.7,2808.85,44,250,705157.0
2023-05-12,2023-05-12,BASF,A,2439.95,2439.95,2398.1,2415.3,2391.05,123,290,700430.0
2023-05-12,2023-05-12,BATAINDIA,A,1543.95,1543.95,1516.3,1522.9,1528.75,841,6094,9330520.0
2023-05-12,2023-05-12,BEML,A,1399.8,1399.8,1365.0,1378.1,1393.85,451,3526,4862547.0
2023-05-12,2023-05-12,BEL,A,108.6,108.75,106.6,107.25,108.6,5647,495150,53134170.0
2023-05-12,2023-05-12,BEPL,A,122.55,123.9,120.0,122.25,123.4,1275,99329,12176218.0
2023-05-12,2023-05-12,BIHSPONG,XT,8.99,8.99,8.7,8.95,8.99,20,4452,38987.0
2023-05-12,2023-05-12,BILVYAPAR,B,24.99,24.99,23.23,23.34,24.45,567,38764,916003.0
2023-05-12,2023-05-12,BIRLACABLE,B,152.0,155.3,148.95,149.9,152.05,582,24640,3722491.0
2023-05-12,2023-05-12,BLUESTARCO,A,1430.15,1434.5,1410.2,1414.05,1431.55,335,1368,1950981.0
2023-05-12,2023-05-12,DISAQ,B,8045.65,8046.0,7969.55,8000.0,8002.8,19,41,328500.0
2023-05-12,2023-05-12,QUESTCAP,X,246.8,246.95,235.05,238.0,235.0,12,295,70215.0
