TradDt,BizDt,TckrSymb,SctySrs,OpnPric,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlNbOfTxsExctd,TtlTradgVol,TtlTrfVal
2022-11-17,2022-11-17,ABB,A,3033.1,3134.1,3016.6,3125.35,3033.1,2721,12908,39839044.0
2022-11-17,2022-11-17,AEGISLOG,A,316.85,324.5,315.5,319.75,320.9,1983,35445,11328723.0
2022-11-17,2022-11-17,ARE&M,A,637.1,644.45,632.8,634.05,636.9,2157,67539,43151820.0
2022-11-17,2022-11-17,AMBALALSA,X,28.2,28.2,27.4,27.55,27.8,399,108699,3012142.0
2022-11-17,2022-11-17,HDFC,A,2682.0,2705.0,2651.25,2659.1,2696.45,3484,50226,134598481.0
2022-11-17,2022-11-17,ANDHRAPET,B,76.85,76.85,75.4,75.7,76.35,899,70135,5347590.0
2022-11-17,2022-11-17,ANSALAPI,T,25.2,25.2,25.2,25.2,26.5,28,21954,553240.0
2022-11-17,2022-11-17,UTIQUE,XT,8.0,8.0,7.45,7.55,7.71,133,34254,263153.0
2022-11-17,2022-11-17,ARUNAHTEL,X,16.75,16.75,15.75,16.45,15.9,30,8267,135363.0
2022-11-17,2022-11-17,BOMDYEING,A,82.9,83.05,81.4,81.85,82.9,1357,87061,7136984.0
2022-11-17,2022-11-17,ASIANHOTNR,B,86.65,89.9,86.65,87.25,87.95,5,607,52971.0
2022-11-17,2022-11-17,ATUL,A,8120.05,8160.6,8055.55,8091.15,8145.6,637,1334,10816997.0
2022-11-17,2022-11-17,ATVPR,XT,9.41,9.42,9.36,9.42,8.98,21,8139,76465.0
2022-11-17,2022-11-17,BAJAJELEC,A,1111.2,1137.0,1108.15,1111.55,1122.25,391,2089,2345652.0
2022-11-17,2022-11-17,BAJAJHIND,A,11.0,11.25,10.85,10.92,11.05,2096,1267969,13976711.0
2022-11-17,2022-11-17,FORCEMOT,A,1561.25,1584.0,1526.6,1561.55,1552.55,1663,9038,14148712.0
2022-11-17,2022-11-17,BAJFINANCE,A,6886.95,6950.0,6832.0,6892.45,6891.85,3047,21236,146613220.0
2022-11-17,2022-11-17,BALRAMCHIN,A,355.45,355.45,344.9,346.5,352.95,2930,101034,35349360.0
2022-11-17,2022-11-17,BANCOINDIA,B,203.8,211.85,200.1,209.8,201.9,2893,77147,16101210.0
2022-11-17,2022-11-17,ABREL,A,786.3,791.65,761.35,771.2,787.05,1026,6962,5371046.0
2022-11-17,2022-11-17,BANARISUG,B,3079.0,3079.0,2975.3,3050.0,3058.0,123,480,1461042.0
2022-11-17,2022-11-17,BASF,A,2645.0,2660.0,2590.8,2602.9,2655.55,680,2198,5788931.0
2022-11-17,2022-11-17,BATAINDIA,A,1702.0,1702.0,1679.05,1683.3,1700.0,2009,20878,35288167.0
2022-11-17,2022-11-17,BEML,A,1506.7,1506.7,1481.0,1486.6,1496.75,360,1464,2185312.0
2022-11-17,2022-11-17,BEL,A,108.4,111.3,108.05,110.6,108.3,15323,1730017,190386725.0
2022-11-17,2022-11-17,BEPL,A,112.2,112.2,109.0,109.2,109.9,946,32098,3527090.0
2022-11-17,2022-11-17,BIHSPONG,XT,10.4,10.4,9.9,10.09,10.02,136,30113,303442.0
2022-11-17,2022-11-17,BIRLACABLE,B,144.0,150.25,143.0,147.25,143.55,1152,32052,4742888.0
2022-11-17,2022-11-17,BLUESTARCO,A,1164.35,1166.45,1113.3,1131.4,1169.8,1239,7025,7946630.0
2022-11-17,2022-11-17,DISAQ,X,7706.0,7720.0,7660.25,7683.7,7730.1,16,79,608201.0
2022-11-17,2022-11-17,QUESTCAP,X,220.15,223.9,220.15,223.9,220.15,3,113,25159.0
2022-11-17,2022-11-17,BPL,B,73.15,75.7,72.75,73.05,73.85,463,13488,1005999.0
2022-11-17,2022-11-17,OAL,B,461.4,464.1,445.8,449.2,456.1,109,664,303529.0
2022-11-17,2022-11-17,CENTEXT,T,10.64,10.64,10.25,10.38,10.47,29,4613,47829.0
2022-11-17,2022-11-17,CESC,A,74.3,74.85,73.55,73.7,74.75,2186,106502,7889628.0
2022-11-17,2022-11-17,CHAMBLFERT,A,288.25,288.75,283.0,286.7,286.95,1027,32122,9166546.0
2022-11-17,2022-11-17,EXIDEIND,A,182.1,187.0,182.1,186.7,182.15,10960,837096,155665189.0
2022-11-17,2022-11-17,CIPLA,A,1122.4,1132.25,1116.75,1119.1,1121.0,1598,48293,54205171.0
2022-11-17,2022-11-17,DICIND,B,383.0,399.0,383.0,398.6,390.45,27,374,147441.0
2022-11-17,2022-11-17,CRISIL,A,3000.0,3000.0,2946.75,2956.85,2991.55,652,2156,6416122.0
2022-11-17,2022-11-17,CGPOWER,A,271.6,274.25,265.95,267.3,272.7,1734,49697,13373871.0
